dataset,model,strategy,sample_id,target_evidence_id,rank,n_negatives,target_score,best_negative_score,positive_margin,top_evidence_id,top_is_negative,candidate_evidence_ids
scienceqa,tfidf,same_subject,r019198,66f839aaad7d5b87,2,20,0.5129401045109943,0.5432761702404019,-0.030336065729407613,f4dbf115afd9259a,True,"[""f4dbf115afd9259a"", ""66f839aaad7d5b87"", ""cd9a9d878bfa47ae"", ""1faaa3cf0fa06278"", ""8cb764c2c86d64d4"", ""cddc380467f9dcd9"", ""1ceaba7bff1870dd"", ""447280a169a5754d"", ""87a14cd1ae910fa7"", ""7e4ea86ac41ec774"", ""fe6aa8530f2389e8"", ""685f016bdef72207"", ""7282ef67a5c62cea"", ""d40bddaf8e2e6338"", ""162c11a56856ddef"", ""052f03b16dd4a022"", ""041caa939306e924"", ""1dc472771e481e34"", ""fed4ef36fa0084de"", ""0d3ed71a06640dff"", ""84bd89e31ab1953b""]"
scienceqa,tfidf,same_subject,r000080,41fbf731a88d58b1,1,20,0.5373993409657549,0.3444826363382409,0.19291670462751404,41fbf731a88d58b1,False,"[""41fbf731a88d58b1"", ""e68ce731f0cae2d6"", ""585196038de34dba"", ""a324000a75e465a8"", ""7de06184651147fa"", ""50f87e05640ce35e"", ""b9621daa8926e473"", ""2795e5ae90b96972"", ""162c11a56856ddef"", ""7f22fc9eed4a9790"", ""51f77d9f05fb616e"", ""685f016bdef72207"", ""4c6745e0b38ddbfa"", ""8bdc50f745edbcb7"", ""3a1257facaa94df2"", ""d973b2ab74a8f63f"", ""c24acc262a94456b"", ""89ef4c6e6c4a0703"", ""fe9e4361f972bfcf"", ""73db2bb9e0f10942"", ""3cf105da7f6de4e2""]"
scienceqa,tfidf,same_subject,r014943,07508a28bcaf50c5,1,20,0.45046815304947785,0.09336179762348512,0.3571063554259927,07508a28bcaf50c5,False,"[""07508a28bcaf50c5"", ""cf3189fb7b944799"", ""793d00032fd7e478"", ""2a4221c3d2d7aa1b"", ""ddd33819fa67a878"", ""4ad49ed1e9aa29a5"", ""bba21ddaa2e3e178"", ""647eb0b3138c9399"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""005e6cd45adce39b"", ""4162fa8708bdc033"", ""80ab30502fc0c29e"", ""a66317d5a396790a"", ""7c318ed7d3f37bfc"", ""a43666657963b02a"", ""513406850e3cb9f6"", ""b7d1455efa62a9a1"", ""b9d0dfd274661f29""]"
scienceqa,tfidf,same_subject,r019165,8cb764c2c86d64d4,1,20,0.4789494152560178,0.2628728397018576,0.2160765755541602,8cb764c2c86d64d4,False,"[""8cb764c2c86d64d4"", ""7f22fc9eed4a9790"", ""d766d705a1d03e7f"", ""c47287dce57cb8e1"", ""0bbd6f0aca3068f8"", ""e136dfd756b382bd"", ""79415c7d1109bddb"", ""0bedd3b805a96f7f"", ""25e83bf61adcdbc9"", ""c96b822d3358bbaa"", ""e68ce731f0cae2d6"", ""2795e5ae90b96972"", ""49a23a8be75b026f"", ""75e0bdec7abce862"", ""73106b12c994caaf"", ""8b9881fd8b927077"", ""7de06184651147fa"", ""2e813137fdb8a755"", ""41fbf731a88d58b1"", ""2c2ceec048f02e8a"", ""f93ff296980b5f57""]"
scienceqa,tfidf,same_subject,r008633,0226eb7d6bdeb0b0,1,20,0.3741613456565372,0.08828258553434495,0.28587876012219227,0226eb7d6bdeb0b0,False,"[""0226eb7d6bdeb0b0"", ""3a1257facaa94df2"", ""2795e5ae90b96972"", ""2930696d1bd7ba57"", ""ed8e118249d5b90e"", ""cd9a9d878bfa47ae"", ""585196038de34dba"", ""ef8bd96cd1e57e9d"", ""00c5f084f766d05e"", ""c47287dce57cb8e1"", ""7de06184651147fa"", ""55723ef23d9bb82d"", ""7e4ea86ac41ec774"", ""1656c00ccb3216e4"", ""1fbe6aa3e6836d61"", ""722fe8f20142161b"", ""a3869db8848e98db"", ""b1f7074e14d09bcf"", ""89ef4c6e6c4a0703"", ""fe9e4361f972bfcf"", ""f91f0888ee7ee0a3""]"
scienceqa,tfidf,same_subject,r016306,0ec77e382b13d2a9,1,20,0.7060003905353375,0.44531958334266114,0.26068080719267633,0ec77e382b13d2a9,False,"[""0ec77e382b13d2a9"", ""919511751f3b04e7"", ""49c7b329b3f98125"", ""ade72b4e1e5c0eb3"", ""005e6cd45adce39b"", ""80ab30502fc0c29e"", ""a66317d5a396790a"", ""ad9d96a9b6199667"", ""514831104bf0b390"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""3bb66aff419a404b"", ""6b0e07224e747aaf"", ""7042749b738f0ddd"", ""56946a4e93770d5d"", ""b9d0dfd274661f29"", ""f04b15120e97198d"", ""3dfd17528d84ecd6"", ""c6ee67f950ca098c"", ""3265e255a54b7e74"", ""7f71141a90d0cf69""]"
scienceqa,tfidf,same_subject,r016559,513406850e3cb9f6,2,20,0.2944817729547374,0.40386533322226437,-0.10938356026752699,7c318ed7d3f37bfc,True,"[""7c318ed7d3f37bfc"", ""513406850e3cb9f6"", ""71304536c227c09b"", ""f04b15120e97198d"", ""07508a28bcaf50c5"", ""7042749b738f0ddd"", ""bba21ddaa2e3e178"", ""514831104bf0b390"", ""2a4221c3d2d7aa1b"", ""fc777414005577fb"", ""c6ee67f950ca098c"", ""700bb3694cce104a"", ""ade72b4e1e5c0eb3"", ""cf3189fb7b944799"", ""a43666657963b02a"", ""919511751f3b04e7"", ""f1f411c1a614511f"", ""3e4f24382404920c"", ""3dfd17528d84ecd6"", ""f643330b3583b801"", ""cb935720810e7a32""]"
scienceqa,tfidf,same_subject,r017522,7f22fc9eed4a9790,1,20,0.4206458389512252,0.09835961974911951,0.3222862192021057,7f22fc9eed4a9790,False,"[""7f22fc9eed4a9790"", ""c940373cfac0bfc5"", ""c47287dce57cb8e1"", ""4c6745e0b38ddbfa"", ""94bb9bb11bd84756"", ""c96b822d3358bbaa"", ""7e4ea86ac41ec774"", ""ef8bd96cd1e57e9d"", ""25e83bf61adcdbc9"", ""be9d20756f09ff9c"", ""55035176114c23c8"", ""1ceaba7bff1870dd"", ""722fe8f20142161b"", ""9bd2a8e747d8a2f9"", ""50f87e05640ce35e"", ""8512198c52f84a98"", ""f93ff296980b5f57"", ""f91f0888ee7ee0a3"", ""d670903130336e9b"", ""0d3ed71a06640dff"", ""84bd89e31ab1953b""]"
scienceqa,tfidf,same_subject,r019344,c47287dce57cb8e1,1,20,0.6225046698535361,0.047063765168732966,0.5754409046848031,c47287dce57cb8e1,False,"[""c47287dce57cb8e1"", ""41fbf731a88d58b1"", ""1656c00ccb3216e4"", ""b1f7074e14d09bcf"", ""e02912673ef71f1f"", ""2c2ceec048f02e8a"", ""55035176114c23c8"", ""052f03b16dd4a022"", ""00c5f084f766d05e"", ""585196038de34dba"", ""f45081f076302dab"", ""51f77d9f05fb616e"", ""55723ef23d9bb82d"", ""c24acc262a94456b"", ""49a23a8be75b026f"", ""b9621daa8926e473"", ""041caa939306e924"", ""04aa28de99cfd31b"", ""75e0bdec7abce862"", ""66f839aaad7d5b87"", ""0d3ed71a06640dff""]"
scienceqa,tfidf,same_subject,r000965,ef8bd96cd1e57e9d,1,20,0.43758156201099996,0.3532434654228713,0.08433809658812869,ef8bd96cd1e57e9d,False,"[""ef8bd96cd1e57e9d"", ""7638a5a0316ac331"", ""a04296555630f49d"", ""0bbd6f0aca3068f8"", ""8b31426ff06dee3c"", ""585196038de34dba"", ""c24acc262a94456b"", ""f45081f076302dab"", ""1dc472771e481e34"", ""1c978026e6bc8534"", ""5bccdf72a7eed5e0"", ""e136dfd756b382bd"", ""41fbf731a88d58b1"", ""c940373cfac0bfc5"", ""79415c7d1109bddb"", ""0226eb7d6bdeb0b0"", ""f4dbf115afd9259a"", ""1fbe6aa3e6836d61"", ""f91f0888ee7ee0a3"", ""0bedd3b805a96f7f"", ""8512198c52f84a98""]"
scienceqa,tfidf,same_subject,r013356,1c978026e6bc8534,1,20,0.5505435294412656,0.10630488756879264,0.444238641872473,1c978026e6bc8534,False,"[""1c978026e6bc8534"", ""585196038de34dba"", ""685f016bdef72207"", ""c96b822d3358bbaa"", ""7282ef67a5c62cea"", ""1fbe6aa3e6836d61"", ""57d79521a667ad42"", ""25e83bf61adcdbc9"", ""4c7f0d384fb4308c"", ""5bccdf72a7eed5e0"", ""a3869db8848e98db"", ""0226eb7d6bdeb0b0"", ""0d3ed71a06640dff"", ""c942fc356e75e6b9"", ""9bb744f4958c71ab"", ""b1f7074e14d09bcf"", ""0bedd3b805a96f7f"", ""75e0bdec7abce862"", ""04aa28de99cfd31b"", ""f93ff296980b5f57"", ""8b9881fd8b927077""]"
scienceqa,tfidf,same_subject,r006723,0d3ed71a06640dff,1,20,0.336465570850242,0.07142282859348034,0.2650427422567616,0d3ed71a06640dff,False,"[""0d3ed71a06640dff"", ""c47287dce57cb8e1"", ""76b59884342e0f4d"", ""1faaa3cf0fa06278"", ""7638a5a0316ac331"", ""7282ef67a5c62cea"", ""7e4ea86ac41ec774"", ""fe6aa8530f2389e8"", ""e136dfd756b382bd"", ""8cb764c2c86d64d4"", ""25e83bf61adcdbc9"", ""5bccdf72a7eed5e0"", ""f45081f076302dab"", ""75e0bdec7abce862"", ""e68ce731f0cae2d6"", ""8512198c52f84a98"", ""50f87e05640ce35e"", ""162c11a56856ddef"", ""3cf105da7f6de4e2"", ""041caa939306e924"", ""d670903130336e9b""]"
scienceqa,tfidf,same_subject,r014179,f04b15120e97198d,1,20,0.3339784333303183,0.22505564675956014,0.10892278657075816,f04b15120e97198d,False,"[""f04b15120e97198d"", ""3265e255a54b7e74"", ""7f71141a90d0cf69"", ""7042749b738f0ddd"", ""85d1969154b956e9"", ""793d00032fd7e478"", ""ddd33819fa67a878"", ""3bb66aff419a404b"", ""bba21ddaa2e3e178"", ""514831104bf0b390"", ""4ad49ed1e9aa29a5"", ""ade72b4e1e5c0eb3"", ""005e6cd45adce39b"", ""4162fa8708bdc033"", ""3e4f24382404920c"", ""b7d1455efa62a9a1"", ""7c318ed7d3f37bfc"", ""513406850e3cb9f6"", ""71304536c227c09b"", ""cb935720810e7a32"", ""d5dc61ca3520dca3""]"
scienceqa,tfidf,same_subject,r019258,4798d36539bfcac3,1,20,0.18346873758665588,0.16931100985310157,0.01415772773355431,4798d36539bfcac3,False,"[""4798d36539bfcac3"", ""3751cd01e0da011c"", ""6e905a600bf1f54e"", ""158889b1566f00c1"", ""7600edb9100bf449"", ""33a9b11410077645"", ""4c17fc22f4a5629f"", ""c131dfedc53df915"", ""464008c8c3c7e967"", ""4329d695aaa4d907"", ""bda709441943fc36"", ""82bd4001d85c8f2f"", ""1765f6fd996c06e9"", ""dc5a235c6023dfaf"", ""435152c7f8be7c7b"", ""fbca2fa6a80f8720"", ""04688630018210f9"", ""f97d24ba9ff825dd"", ""c849542c69e55997"", ""9b83dc5d0ef7c3fe"", ""31c60745df3c09b7""]"
scienceqa,tfidf,same_subject,r008483,7f71141a90d0cf69,1,20,0.32745112629581735,0.047246855517674984,0.28020427077814236,7f71141a90d0cf69,False,"[""7f71141a90d0cf69"", ""6b0e07224e747aaf"", ""bba21ddaa2e3e178"", ""2a4221c3d2d7aa1b"", ""ddd33819fa67a878"", ""3bb66aff419a404b"", ""36ef0dc696a65227"", ""c6ee67f950ca098c"", ""85d1969154b956e9"", ""700bb3694cce104a"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""4162fa8708bdc033"", ""a43666657963b02a"", ""f1f411c1a614511f"", ""793d00032fd7e478"", ""0ec77e382b13d2a9"", ""3e4f24382404920c"", ""d5dc61ca3520dca3"", ""b9d0dfd274661f29"", ""f643330b3583b801""]"
scienceqa,tfidf,same_subject,r008690,1765f6fd996c06e9,1,20,0.3654488113890563,0.12299505055495731,0.24245376083409903,1765f6fd996c06e9,False,"[""1765f6fd996c06e9"", ""9b93282aac20d87b"", ""ba9d4e92b2071516"", ""435152c7f8be7c7b"", ""929e5feb0a89f2af"", ""158889b1566f00c1"", ""3751cd01e0da011c"", ""04688630018210f9"", ""e2612be2b2462733"", ""70a3a210ac40f255"", ""4c17fc22f4a5629f"", ""c11e719b75620351"", ""a20e3924802a511e"", ""39475f68197a193c"", ""06da021a02d72bfb"", ""d7f94e2b2e30adf8"", ""f97d24ba9ff825dd"", ""c2c1a52fd5259dc0"", ""fbca2fa6a80f8720"", ""6d3e9c5899d053b2"", ""31c60745df3c09b7""]"
scienceqa,tfidf,same_subject,r014486,0bedd3b805a96f7f,1,20,0.6130371923428363,0.11899756959947097,0.4940396227433653,0bedd3b805a96f7f,False,"[""0bedd3b805a96f7f"", ""94bb9bb11bd84756"", ""2930696d1bd7ba57"", ""288e0ae1b81cd4ee"", ""89ef4c6e6c4a0703"", ""c24acc262a94456b"", ""0bbd6f0aca3068f8"", ""1ceaba7bff1870dd"", ""51f77d9f05fb616e"", ""7638a5a0316ac331"", ""7e4ea86ac41ec774"", ""0f0c8a62fec16479"", ""75e0bdec7abce862"", ""c47287dce57cb8e1"", ""be9d20756f09ff9c"", ""f93ff296980b5f57"", ""2c2ceec048f02e8a"", ""a04296555630f49d"", ""7de06184651147fa"", ""3cf105da7f6de4e2"", ""fe9e4361f972bfcf""]"
scienceqa,tfidf,same_subject,r016597,c131dfedc53df915,1,20,0.6045265146375456,0.05183087185763647,0.5526956427799091,c131dfedc53df915,False,"[""c131dfedc53df915"", ""464008c8c3c7e967"", ""7600edb9100bf449"", ""8332505ed3fb9819"", ""4c17fc22f4a5629f"", ""9701e9fd093d60c7"", ""c849542c69e55997"", ""e2612be2b2462733"", ""39475f68197a193c"", ""4329d695aaa4d907"", ""435152c7f8be7c7b"", ""46a02a17c9c9fcaf"", ""99d31dbdd2b160fb"", ""8653cf633d765be5"", ""a20e3924802a511e"", ""4798d36539bfcac3"", ""e638fe53d130b727"", ""355acb17a404f78f"", ""82bd4001d85c8f2f"", ""9b93282aac20d87b"", ""04688630018210f9""]"
scienceqa,tfidf,same_subject,r015201,4162fa8708bdc033,1,20,0.6818410863366564,0.2328301794417158,0.4490109068949406,4162fa8708bdc033,False,"[""4162fa8708bdc033"", ""700bb3694cce104a"", ""ad9d96a9b6199667"", ""919511751f3b04e7"", ""3e4f24382404920c"", ""cb935720810e7a32"", ""a50847323aad8f02"", ""647eb0b3138c9399"", ""bba21ddaa2e3e178"", ""514831104bf0b390"", ""ddd33819fa67a878"", ""3bb66aff419a404b"", ""07508a28bcaf50c5"", ""71304536c227c09b"", ""7042749b738f0ddd"", ""f04b15120e97198d"", ""f643330b3583b801"", ""4ad49ed1e9aa29a5"", ""c6ee67f950ca098c"", ""d5dc61ca3520dca3"", ""7f71141a90d0cf69""]"
scienceqa,tfidf,same_subject,r012945,57d79521a667ad42,1,20,0.45867804330011164,0.4035715068079724,0.05510653649213926,57d79521a667ad42,False,"[""57d79521a667ad42"", ""ed8e118249d5b90e"", ""8bdc50f745edbcb7"", ""25e83bf61adcdbc9"", ""0226eb7d6bdeb0b0"", ""685f016bdef72207"", ""7de06184651147fa"", ""51f77d9f05fb616e"", ""1656c00ccb3216e4"", ""722fe8f20142161b"", ""0f0c8a62fec16479"", ""603b78dd1d003d80"", ""1dc472771e481e34"", ""b1f7074e14d09bcf"", ""fed4ef36fa0084de"", ""052f03b16dd4a022"", ""0bbd6f0aca3068f8"", ""041caa939306e924"", ""c96b822d3358bbaa"", ""9bb744f4958c71ab"", ""f91f0888ee7ee0a3""]"
scienceqa,tfidf,same_subject,r005412,514831104bf0b390,1,20,0.47515646796637606,0.44109292623964946,0.0340635417267266,514831104bf0b390,False,"[""514831104bf0b390"", ""bba21ddaa2e3e178"", ""3bb66aff419a404b"", ""fc777414005577fb"", ""a29c2d51eef36dcc"", ""2a4221c3d2d7aa1b"", ""6b0e07224e747aaf"", ""7042749b738f0ddd"", ""700bb3694cce104a"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""cf3189fb7b944799"", ""005e6cd45adce39b"", ""4162fa8708bdc033"", ""a66317d5a396790a"", ""513406850e3cb9f6"", ""ad9d96a9b6199667"", ""919511751f3b04e7"", ""3e4f24382404920c"", ""7f71141a90d0cf69"", ""cb935720810e7a32""]"
scienceqa,tfidf,same_subject,r000907,71304536c227c09b,2,20,0.2972696785334092,0.40306034320569983,-0.10579066467229065,7c318ed7d3f37bfc,True,"[""7c318ed7d3f37bfc"", ""71304536c227c09b"", ""36ef0dc696a65227"", ""f04b15120e97198d"", ""07508a28bcaf50c5"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""514831104bf0b390"", ""2a4221c3d2d7aa1b"", ""fc777414005577fb"", ""4ad49ed1e9aa29a5"", ""d5dc61ca3520dca3"", ""ade72b4e1e5c0eb3"", ""ff4ed16548800b04"", ""4162fa8708bdc033"", ""a43666657963b02a"", ""a50847323aad8f02"", ""f1f411c1a614511f"", ""0ec77e382b13d2a9"", ""85d1969154b956e9"", ""7f71141a90d0cf69""]"
scienceqa,tfidf,same_subject,r009030,514ae11d983a4657,1,20,0.5394894193673425,0.20704697768977107,0.3324424416775714,514ae11d983a4657,False,"[""514ae11d983a4657"", ""70a3a210ac40f255"", ""33a9b11410077645"", ""e638fe53d130b727"", ""8823eac00bda7913"", ""6d3e9c5899d053b2"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""39475f68197a193c"", ""4329d695aaa4d907"", ""f97d24ba9ff825dd"", ""1765f6fd996c06e9"", ""9b83dc5d0ef7c3fe"", ""c131dfedc53df915"", ""9b6f4364f31dddd4"", ""ba9d4e92b2071516"", ""04688630018210f9"", ""355acb17a404f78f"", ""82bd4001d85c8f2f"", ""31c60745df3c09b7"", ""bda709441943fc36""]"
scienceqa,tfidf,same_subject,r008890,6f0ca7e43dc97088,1,20,0.24866108417441865,0.14036940473813944,0.10829167943627921,6f0ca7e43dc97088,False,"[""6f0ca7e43dc97088"", ""c11e719b75620351"", ""c849542c69e55997"", ""e2612be2b2462733"", ""9701e9fd093d60c7"", ""9b83dc5d0ef7c3fe"", ""9b93282aac20d87b"", ""f97d24ba9ff825dd"", ""d7f94e2b2e30adf8"", ""c131dfedc53df915"", ""505bc233ce52b12f"", ""7600edb9100bf449"", ""1ba57f81a803b66c"", ""435152c7f8be7c7b"", ""464008c8c3c7e967"", ""46a02a17c9c9fcaf"", ""70a3a210ac40f255"", ""4c17fc22f4a5629f"", ""6d3e9c5899d053b2"", ""99d31dbdd2b160fb"", ""929e5feb0a89f2af""]"
scienceqa,tfidf,same_subject,r002121,33a9b11410077645,1,20,0.2501665021502852,0.12165111405931324,0.12851538809097196,33a9b11410077645,False,"[""33a9b11410077645"", ""8332505ed3fb9819"", ""929e5feb0a89f2af"", ""158889b1566f00c1"", ""c131dfedc53df915"", ""39475f68197a193c"", ""46a02a17c9c9fcaf"", ""139ff0583f457b0b"", ""99d31dbdd2b160fb"", ""355acb17a404f78f"", ""70a3a210ac40f255"", ""82bd4001d85c8f2f"", ""9701e9fd093d60c7"", ""c849542c69e55997"", ""fbca2fa6a80f8720"", ""c8c2e691e1510591"", ""31c60745df3c09b7"", ""1ba57f81a803b66c"", ""bda709441943fc36"", ""e638fe53d130b727"", ""d7f94e2b2e30adf8""]"
scienceqa,tfidf,same_subject,r004850,d670903130336e9b,1,20,0.4259219418766473,0.08597446372495311,0.3399474781516942,d670903130336e9b,False,"[""d670903130336e9b"", ""162c11a56856ddef"", ""f7f8493b842d2afe"", ""e02912673ef71f1f"", ""c47287dce57cb8e1"", ""1faaa3cf0fa06278"", ""8cb764c2c86d64d4"", ""cddc380467f9dcd9"", ""052f03b16dd4a022"", ""0226eb7d6bdeb0b0"", ""1ceaba7bff1870dd"", ""7282ef67a5c62cea"", ""87a14cd1ae910fa7"", ""25e83bf61adcdbc9"", ""55035176114c23c8"", ""75e0bdec7abce862"", ""8bdc50f745edbcb7"", ""9bb744f4958c71ab"", ""2930696d1bd7ba57"", ""8512198c52f84a98"", ""41fbf731a88d58b1""]"
scienceqa,tfidf,same_subject,r014198,25e83bf61adcdbc9,1,20,0.4093204935863027,0.05767286554467986,0.3516476280416228,25e83bf61adcdbc9,False,"[""25e83bf61adcdbc9"", ""fe6aa8530f2389e8"", ""ef8bd96cd1e57e9d"", ""ed8e118249d5b90e"", ""2795e5ae90b96972"", ""55035176114c23c8"", ""f4dbf115afd9259a"", ""66f839aaad7d5b87"", ""c24acc262a94456b"", ""1656c00ccb3216e4"", ""2c2ceec048f02e8a"", ""50f87e05640ce35e"", ""722fe8f20142161b"", ""87a14cd1ae910fa7"", ""1fbe6aa3e6836d61"", ""649d8bc6f50d2c8d"", ""be9d20756f09ff9c"", ""e68ce731f0cae2d6"", ""9bd2a8e747d8a2f9"", ""0d3ed71a06640dff"", ""a04296555630f49d""]"
scienceqa,tfidf,same_subject,r017606,ba9d4e92b2071516,1,20,0.18501848658761808,0.12268990197274843,0.06232858461486965,ba9d4e92b2071516,False,"[""ba9d4e92b2071516"", ""e638fe53d130b727"", ""04688630018210f9"", ""8332505ed3fb9819"", ""7600edb9100bf449"", ""9701e9fd093d60c7"", ""9b83dc5d0ef7c3fe"", ""c849542c69e55997"", ""9b6f4364f31dddd4"", ""33a9b11410077645"", ""fbca2fa6a80f8720"", ""4329d695aaa4d907"", ""82bd4001d85c8f2f"", ""06da021a02d72bfb"", ""505bc233ce52b12f"", ""a20e3924802a511e"", ""8653cf633d765be5"", ""bda709441943fc36"", ""c11e719b75620351"", ""6f0ca7e43dc97088"", ""c2c1a52fd5259dc0""]"
scienceqa,tfidf,same_subject,r019360,c96b822d3358bbaa,1,20,0.27298167415894353,0.1710052904996403,0.10197638365930323,c96b822d3358bbaa,False,"[""c96b822d3358bbaa"", ""1faaa3cf0fa06278"", ""2795e5ae90b96972"", ""8cb764c2c86d64d4"", ""8bdc50f745edbcb7"", ""447280a169a5754d"", ""00c5f084f766d05e"", ""57d79521a667ad42"", ""162c11a56856ddef"", ""50f87e05640ce35e"", ""0d3ed71a06640dff"", ""87a14cd1ae910fa7"", ""a3869db8848e98db"", ""2e813137fdb8a755"", ""0226eb7d6bdeb0b0"", ""2c2ceec048f02e8a"", ""c940373cfac0bfc5"", ""9bb744f4958c71ab"", ""0bedd3b805a96f7f"", ""1c978026e6bc8534"", ""f91f0888ee7ee0a3""]"
scienceqa,tfidf,same_subject,r015813,6b0e07224e747aaf,1,20,0.33796736962602275,0.1643942324903019,0.17357313713572084,6b0e07224e747aaf,False,"[""6b0e07224e747aaf"", ""a29c2d51eef36dcc"", ""f1f411c1a614511f"", ""07508a28bcaf50c5"", ""7042749b738f0ddd"", ""647eb0b3138c9399"", ""bba21ddaa2e3e178"", ""fc777414005577fb"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""36ef0dc696a65227"", ""a50847323aad8f02"", ""b7d1455efa62a9a1"", ""700bb3694cce104a"", ""49c7b329b3f98125"", ""ff4ed16548800b04"", ""c6ee67f950ca098c"", ""0ec77e382b13d2a9"", ""f04b15120e97198d"", ""7f71141a90d0cf69"", ""cb935720810e7a32""]"
scienceqa,tfidf,same_subject,r021108,cb935720810e7a32,1,20,0.3932174499412517,0.2663482868747955,0.12686916306645618,cb935720810e7a32,False,"[""cb935720810e7a32"", ""3e4f24382404920c"", ""005e6cd45adce39b"", ""fc777414005577fb"", ""647eb0b3138c9399"", ""bba21ddaa2e3e178"", ""514831104bf0b390"", ""ddd33819fa67a878"", ""6d65b93a58c95ffe"", ""3bb66aff419a404b"", ""85d1969154b956e9"", ""56946a4e93770d5d"", ""ade72b4e1e5c0eb3"", ""4162fa8708bdc033"", ""80ab30502fc0c29e"", ""ad9d96a9b6199667"", ""0ec77e382b13d2a9"", ""4ad49ed1e9aa29a5"", ""f04b15120e97198d"", ""3dfd17528d84ecd6"", ""f643330b3583b801""]"
scienceqa,tfidf,same_subject,r002488,d766d705a1d03e7f,1,20,0.4811157314081152,0.29237440032947376,0.18874133107864144,d766d705a1d03e7f,False,"[""d766d705a1d03e7f"", ""8cb764c2c86d64d4"", ""d973b2ab74a8f63f"", ""cd9a9d878bfa47ae"", ""79415c7d1109bddb"", ""be9d20756f09ff9c"", ""1951dfd63e1726c3"", ""25e83bf61adcdbc9"", ""51f77d9f05fb616e"", ""0226eb7d6bdeb0b0"", ""447280a169a5754d"", ""e68ce731f0cae2d6"", ""4b148110fefa0d41"", ""55035176114c23c8"", ""fe6aa8530f2389e8"", ""c940373cfac0bfc5"", ""57d79521a667ad42"", ""d670903130336e9b"", ""2c2ceec048f02e8a"", ""fe9e4361f972bfcf"", ""b1f7074e14d09bcf""]"
scienceqa,tfidf,same_subject,r001023,a20e3924802a511e,1,20,0.23779586119915946,0.05324756498865603,0.18454829621050345,a20e3924802a511e,False,"[""a20e3924802a511e"", ""8332505ed3fb9819"", ""6e905a600bf1f54e"", ""3751cd01e0da011c"", ""158889b1566f00c1"", ""929e5feb0a89f2af"", ""c131dfedc53df915"", ""139ff0583f457b0b"", ""9701e9fd093d60c7"", ""9b83dc5d0ef7c3fe"", ""e2612be2b2462733"", ""f97d24ba9ff825dd"", ""1ba57f81a803b66c"", ""6d3e9c5899d053b2"", ""355acb17a404f78f"", ""1765f6fd996c06e9"", ""d7f94e2b2e30adf8"", ""31c60745df3c09b7"", ""c2c1a52fd5259dc0"", ""6f0ca7e43dc97088"", ""bda709441943fc36""]"
scienceqa,tfidf,same_subject,r013839,4c6745e0b38ddbfa,1,20,0.369836715071233,0.14104744148337647,0.22878927358785653,4c6745e0b38ddbfa,False,"[""4c6745e0b38ddbfa"", ""50f87e05640ce35e"", ""162c11a56856ddef"", ""f7f8493b842d2afe"", ""041caa939306e924"", ""00c5f084f766d05e"", ""8cb764c2c86d64d4"", ""a04296555630f49d"", ""e68ce731f0cae2d6"", ""41fbf731a88d58b1"", ""8b9881fd8b927077"", ""a324000a75e465a8"", ""603b78dd1d003d80"", ""66f839aaad7d5b87"", ""25e83bf61adcdbc9"", ""79415c7d1109bddb"", ""1c978026e6bc8534"", ""c24acc262a94456b"", ""39d7528868849292"", ""f93ff296980b5f57"", ""55723ef23d9bb82d""]"
scienceqa,tfidf,same_subject,r018534,355acb17a404f78f,1,20,0.5100351603605313,0.39227207513188495,0.11776308522864637,355acb17a404f78f,False,"[""355acb17a404f78f"", ""82bd4001d85c8f2f"", ""99d31dbdd2b160fb"", ""4798d36539bfcac3"", ""7600edb9100bf449"", ""6d3e9c5899d053b2"", ""dc5a235c6023dfaf"", ""4c17fc22f4a5629f"", ""ba9d4e92b2071516"", ""e638fe53d130b727"", ""505bc233ce52b12f"", ""3751cd01e0da011c"", ""c131dfedc53df915"", ""435152c7f8be7c7b"", ""1ba57f81a803b66c"", ""46a02a17c9c9fcaf"", ""c849542c69e55997"", ""9b6f4364f31dddd4"", ""c8c2e691e1510591"", ""c2c1a52fd5259dc0"", ""d7f94e2b2e30adf8""]"
scienceqa,tfidf,same_subject,r003389,b7d1455efa62a9a1,1,20,0.30655705681633627,0.27721228153237026,0.029344775283966007,b7d1455efa62a9a1,False,"[""b7d1455efa62a9a1"", ""85d1969154b956e9"", ""7c318ed7d3f37bfc"", ""71304536c227c09b"", ""ddd33819fa67a878"", ""647eb0b3138c9399"", ""6b0e07224e747aaf"", ""c6ee67f950ca098c"", ""7042749b738f0ddd"", ""d5dc61ca3520dca3"", ""700bb3694cce104a"", ""ade72b4e1e5c0eb3"", ""cf3189fb7b944799"", ""4162fa8708bdc033"", ""80ab30502fc0c29e"", ""a66317d5a396790a"", ""0ec77e382b13d2a9"", ""3e4f24382404920c"", ""b9d0dfd274661f29"", ""793d00032fd7e478"", ""a50847323aad8f02""]"
