dataset,sample_id,original_id,split,question,choices,answer,text_context,image_ref,has_image,subject,topic,skill,evidence_type,modality_case,answer_format,source_task
tqa_ck12,DQ_000029,DQ_000029,train,What is the first stage in the formation of waterfall?,a) overhang collapses | b) plunge pool develops | c) undercutting | d) waterfall retreats upstream,c: undercutting,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8066.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000030,DQ_000030,train,How many formations of a waterfall are there?,a) 4 | b) 5 | c) 3 | d) 2,b: 5,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8066.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000031,DQ_000031,train,What is shown in the picture?,a) Photosynthesis | b) Life Cycle | c) Erosion and Deposition by Flowing Water | d) Solar Heat,c: Erosion and Deposition by Flowing Water,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8066.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000032,DQ_000032,train,What is located in a plunge pool?,a) Hard rock | b) A waterfall | c) Fallen rocks | d) Fish,c: Fallen rocks,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8067.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000033,DQ_000033,train,What prominent feature develops when a waterfall retreats?,a) Steep sided gorge | b) fallen focks | c) overhang | d) plunge pool,a: Steep sided gorge,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8067.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000034,DQ_000034,train,What happens when stream flows from an area of harder to softer rock?,a) Erosion occurs. | b) A waterfall forms. | c) A plunge pool forms | d) A lake forms,b: A waterfall forms.,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8067.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000035,DQ_000035,train,What is the part over the plunge pool called?,a) fallen rocks | b) rapids | c) overhang | d) gorge,c: overhang,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8067.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000036,DQ_000036,train,How many types of rock are in the picture?,a) 5 | b) 4 | c) 2 | d) 3,c: 2,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8068.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000037,DQ_000037,train,What is under hard rock?,a) Water | b) Soft rock | c) Nothing | d) Stream,b: Soft rock,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8068.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000038,DQ_000038,train,What is the empty space behind the falling water in this drawing?,a) hard rock | b) undercutting | c) Soft Rock | d) cave,b: undercutting,"lesson: erosion and deposition by flowing water
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/erosion_8068.png,1,science,erosion and deposition by flowing water,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000108,NDQ_000108,train,landform that results when a sandbar builds up enough to rise above the waters surface,a) spit | b) barrier island | c) groin | d) sea stack | e) sandbar | f) sea arch | g) breakwater,b: barrier island,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000109,NDQ_000109,train,artificial barrier parallel to a shore that reduces beach erosion,a) spit | b) barrier island | c) groin | d) sea stack | e) sandbar | f) sea arch | g) breakwater,g: breakwater,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000110,NDQ_000110,train,landform that results when waves create a hole in a wave-cut cliff,a) spit | b) barrier island | c) groin | d) sea stack | e) sandbar | f) sea arch | g) breakwater,f: sea arch,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000111,NDQ_000111,train,artificial barrier perpendicular to the shore that reduces erosion by longshore drift,a) spit | b) barrier island | c) groin | d) sea stack | e) sandbar | f) sea arch | g) breakwater,c: groin,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000112,NDQ_000112,train,landform that results when waves erode the top of a sea arch,a) spit | b) barrier island | c) groin | d) sea stack | e) sandbar | f) sea arch | g) breakwater,d: sea stack,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000113,NDQ_000113,train,underwater ridge of sand running parallel to shore that is deposited by waves,a) spit | b) barrier island | c) groin | d) sea stack | e) sandbar | f) sea arch | g) breakwater,e: sandbar,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000114,NDQ_000114,train,ridge of sand extending out from shore that is caused by longshore drift,a) spit | b) barrier island | c) groin | d) sea stack | e) sandbar | f) sea arch | g) breakwater,a: spit,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000115,NDQ_000115,train,Factors that determine the size of ocean waves include,a) speed of the wind. | b) length of time the wind blows. | c) distance the wind blows. | d) all of the above,d: all of the above,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000116,NDQ_000116,train,Sediments you are most likely to find on a beach include,a) clay. | b) silt. | c) pieces of shell. | d) all of the above,c: pieces of shell.,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000117,NDQ_000117,train,Erosion by ocean waves can cause,a) sandbars. | b) spits. | c) cliffs. | d) beaches.,c: cliffs.,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000118,NDQ_000118,train,Landforms created by longshore drift include,a) spits. | b) sea arches. | c) sea stacks. | d) two of the above,a: spits.,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000119,NDQ_000119,train,A breakwater is most similar to a,a) spit. | b) barrier island. | c) wave-cut cliff. | d) pillar of rock.,b: barrier island.,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000120,NDQ_000120,train,Landforms caused by ocean wave deposition include,a) groins. | b) sea stacks. | c) sea caves. | d) sandbars.,d: sandbars.,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000121,NDQ_000121,train,Which series of landforms shows the correct order in which a stretch of rocky shoreline may be eroded?,"a) sea arch, cliff, sea stack | b) cliff, sea arch, sea stack | c) sea stack, cliff, sea arch | d) cliff, sea stack, sea arch","b: cliff, sea arch, sea stack","lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000129,NDQ_000129,train,Bigger waves can carry more sediment.,a) true | b) false,a: true,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000130,NDQ_000130,train,The smallest sediments in ocean water are deposited on the shore.,a) true | b) false,b: false,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000131,NDQ_000131,train,Most waves strike the shore at an angle rather than straight on.,a) true | b) false,a: true,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000132,NDQ_000132,train,Longshore drift carries sediments far inland.,a) true | b) false,b: false,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000133,NDQ_000133,train,Groins are built to prevent the formation of sandbars.,a) true | b) false,b: false,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000134,NDQ_000134,train,Sediment in ocean water scrapes rocks like sandpaper.,a) true | b) false,a: true,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000135,NDQ_000135,train,Longshore drift moves sand opposite to the direction of prevailing winds.,a) true | b) false,b: false,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000136,NDQ_000136,train,The end of a spit may hook around toward the open ocean.,a) true | b) false,b: false,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000137,NDQ_000137,train,A barrier island is generally small and round in shape.,a) true | b) false,b: false,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000138,NDQ_000138,train,Sand collects on both sides of a groin.,a) true | b) false,b: false,"lesson: erosion and deposition by waves
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by waves,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000177,NDQ_000177,train,Glaciers presently cover about 40 percent of Earths surface.,a) true | b) false,b: false,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000178,NDQ_000178,train,Continental glaciers are long and narrow.,a) true | b) false,b: false,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000179,NDQ_000179,train,Valley glaciers flow downhill through river valleys.,a) true | b) false,a: true,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000180,NDQ_000180,train,Continental glaciers form cirques and horns.,a) true | b) false,b: false,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000181,NDQ_000181,train,A glacier picks up sediments when they freeze to ice at the bottom of the glacier.,a) true | b) false,a: true,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000182,NDQ_000182,train,The narrow end of a drumlin points in the direction that the glacier moved.,a) true | b) false,a: true,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000183,NDQ_000183,train,All glaciers move because of gravity.,a) true | b) false,a: true,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000184,NDQ_000184,train,The main way glaciers cause erosion is by ice wedging.,a) true | b) false,b: false,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000185,NDQ_000185,train,Glaciers are getting smaller because of global warming.,a) true | b) false,a: true,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000186,NDQ_000186,train,The valley carved by a mountain glacier has gently sloping walls.,a) true | b) false,b: false,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,True or False,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000187,NDQ_000187,train,rounded hollow carved in the side of a mountain by a glacier,a) continental glacier | b) arte | c) esker | d) cirque | e) valley glacier | f) horn | g) drumlin,d: cirque,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000188,NDQ_000188,train,type of glacier that is spread out over a large area,a) continental glacier | b) arte | c) esker | d) cirque | e) valley glacier | f) horn | g) drumlin,a: continental glacier,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000189,NDQ_000189,train,long low hill of sediments deposited by a glacier,a) continental glacier | b) arte | c) esker | d) cirque | e) valley glacier | f) horn | g) drumlin,g: drumlin,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000190,NDQ_000190,train,type of glacier that forms in mountains,a) continental glacier | b) arte | c) esker | d) cirque | e) valley glacier | f) horn | g) drumlin,e: valley glacier,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000191,NDQ_000191,train,winding ridge of sand deposited by a stream of meltwater,a) continental glacier | b) arte | c) esker | d) cirque | e) valley glacier | f) horn | g) drumlin,c: esker,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000192,NDQ_000192,train,jagged ridge that remains when two cirques form on opposite sides of a mountain,a) continental glacier | b) arte | c) esker | d) cirque | e) valley glacier | f) horn | g) drumlin,b: arte,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000193,NDQ_000193,train,sharp peak that is left behind when glaciers erode all sides of a mountain,a) continental glacier | b) arte | c) esker | d) cirque | e) valley glacier | f) horn | g) drumlin,f: horn,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Matching,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000194,NDQ_000194,train,"Today, continental glaciers cover most of",a) Alask | b) Canada. | c) Greenland. | d) all of the above,c: Greenland.,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000195,NDQ_000195,train,Features caused by valley glacier erosion include,a) eskers. | b) cirques. | c) drumlins. | d) end moraines.,b: cirques.,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000196,NDQ_000196,train,A trimline shows the,a) highest level a valley glacier reached. | b) direction in which a glacier traveled. | c) greatest distance a glacier advanced. | d) ending edge of a continental glacier.,a: highest level a valley glacier reached.,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000197,NDQ_000197,train,A headwall is the,a) starting point of a continental glacier. | b) highest ridge of an esker. | c) highest cliff of a cirque. | d) low spot in an arte.,c: highest cliff of a cirque.,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000198,NDQ_000198,train,A valley glacier changes a V-shaped river valley to a,a) kettle lake. | b) drumlin field. | c) U-shaped valley. | d) meltwater stream.,c: U-shaped valley.,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000199,NDQ_000199,train,A thick layer of sediments left behind by a retreating continental glacier is called,a) ground moraine. | b) end moraine. | c) glacial till. | d) none of the above,a: ground moraine.,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,NDQ_000200,NDQ_000200,train,The last time glaciers dipped as far south as Chicago and New York City was,"a) 10 million years ago. | b) 1 million years ago. | c) 120,000 years ago. | d) 12,000 years ago.","d: 12,000 years ago.","lesson: erosion and deposition by glaciers
Answer the following multiple choice question from a science textbook.",,0,science,erosion and deposition by glaciers,Multiple Choice,text_only,question_without_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000039,DQ_000039,train,Which structure marks the greatest distance the glacier advanced?,a) Moraine | b) Zone of ablation | c) Snout | d) Zone of accumulation,a: Moraine,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6927.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000040,DQ_000040,train,What is between the Zone of ablation and Moraine?,a) continental glacier  | b) glacial till | c) Zone of Accumulation | d) Snout,d: Snout,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6927.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000041,DQ_000041,train,How many zones are depicted in the diagram?,a) 4 | b) 1 | c) 3 | d) 2,d: 2,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6927.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000042,DQ_000042,train,The shape of which area could be caused by melting or an avalanche?,a) moraine | b) zone of ablation | c) snout | d) zone of accumulation,b: zone of ablation,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6927.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000043,DQ_000043,train,Which part of the diagram is most likely to deposit sediment?,a) C | b) E | c) A | d) B,d: B,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6928.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000044,DQ_000044,train,The Compressing Flow is above:,a) The Bergschrund. | b) the Accumulation Zone. | c) The Crevasses. | d) the Extending Flow.,d: the Extending Flow.,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6929.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000045,DQ_000045,train,How many zones can you see?,a) 1 | b) 2 | c) 9 | d) 5,b: 2,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6929.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000046,DQ_000046,train,Identify the highest layer.,a) Floodplai | b) Receding Glacier | c) drumlin | d) esker,b: Receding Glacier,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6930.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000047,DQ_000047,train,What is between the kame and the floodplain?,a) drumlin | b) receding glacier | c) terminal moraine | d) esker,c: terminal moraine,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6930.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000048,DQ_000048,train,Where do glaciers deposit their sediment?,"a) ground moraine | b) receding glacier | c) Drumlin, kettles, and esker | d) rock bed","c: Drumlin, kettles, and esker","lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6930.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000049,DQ_000049,train,How many parts are shown in the diagram below?,a) 5 | b) 2 | c) 3 | d) 9,d: 9,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6930.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000050,DQ_000050,train,A thick layer of sediments is left behind by a retreating glacier. What is it known as?,a) Drumlin. | b) Ground moraine. | c) Esker. | d) Kettles.,b: Ground moraine.,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6930.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000051,DQ_000051,train,What are the features of the glacier erosion?,"a) rock bed is found on top of the glacier | b) Landforms deposited by glaciers include drumlins, kettle lakes, and eskers. | c) rock bed does not support the glacier | d) kettles are not part of glacier erosion","b: Landforms deposited by glaciers include drumlins, kettle lakes, and eskers.","lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6930.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000052,DQ_000052,train,Where does the snow accumulation happen?,a) Ice Shelf | b) Glacier Flow | c) Sea Ice | d) Antarctic Ice Sheet,d: Antarctic Ice Sheet,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6931.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000053,DQ_000053,train,Where does Ice shelf forms?,a) Glacier flow | b) Icebergs | c) Continental shelf | d) Grounding line,a: Glacier flow,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6931.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000054,DQ_000054,train,Where in the diagram there's snow accumulation?,a) Antarctic Ice Sheet | b) Ice Shelf | c) Glacier Flow | d) Icebergs,a: Antarctic Ice Sheet,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6931.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
tqa_ck12,DQ_000055,DQ_000055,train,Which is located beneath the ice shelf?,a) Buoyant melt plume | b) Surface crevasses | c) Icebergs | d) ESA satellite,a: Buoyant melt plume,"lesson: erosion and deposition by glaciers
Answer the following multiple choice question about the diagram from a science textbook.",hf://notefill/ck12-tqa-instruction/train/question_images/glaciers_6931.png,1,science,erosion and deposition by glaciers,Diagram Multiple Choice,text_image,question_with_image,multiple_choice,ck12_textbook_qa
