annotation_id,resource_id,original_id,split,has_image,suggested_missing_type,candidate_reason,human_label,label_confidence,label_note,subject,topic,topic_count,topic_missing_rate,skill,skill_count,skill_missing_rate,grade,category,question,choices,answer,hint,lecture,solution,text_length,word_count
mt0031,r016903,r016903,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Genetics vocabulary: genotype and phenotype,251,1.0,grade8,Genes to traits,"Based on this information, what is this rose plant's genotype for the flower form gene?",ff | single flowers,0,"This passage describes the flower form trait in rose plants:

In a group of rose plants, some individuals have double flowers and others have single flowers. In this group, the gene for the flower form trait has two alleles. The allele F is for double flowers, and the allele f is for single flowers.
A certain rose plant from this group has single flowers. This plant has two alleles for single flowers.","All organisms have pieces of hereditary material called genes, which are passed from parents to offspring. Genes contain instructions for building the parts of an organism. An organism's genes affect its observable traits, including its appearance, its behavior, and which diseases it may have. Genes may have different alleles, or forms, that can cause different versions of a trait. For example, flower color is a trait in pea plants. The gene for this trait has two possible alleles. Each allele is represented by an uppercase or lowercase letter. The allele F is for purple flowers, and the allele f is for white flowers. Each pea plant has two alleles for the flower color gene—one allele inh...","An organism's genotype for a gene is its combination of alleles for that gene. The rose plant has two alleles for single flowers (f). So, the plant's genotype for the flower form gene is ff.",1818,315
mt0032,r013030,r013030,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,social science,economics,682,0.563049853372434,Goods and services,79,1.0,grade2,Economics,Is a strawberry a good or a service?,a service | a good,1,,"Everything you can buy is either a good or a service. A good is something you can touch or hold in your hands. For example, a hammer is a good. A service is a job you pay someone else to do. For example, cooking food in a restaurant is a service.","To decide whether a strawberry is a good or a service, ask these questions: Is a strawberry something you can touch? Yes. Is a strawberry a job you might pay someone else to do? No. So, a strawberry is a good.",518,104
mt0033,r006109,r006109,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,units-and-measurement,870,1.0,Choose metric units of distance,82,1.0,grade2,Units and measurement,How long is a bike path?,4 kilometers | 4 centimeters,0,Select the better estimate.,"Measurements are written with both a number and a unit. The unit comes after the number. The unit shows what the number means. Imagine being told that a pencil is 16 long. You might be thinking, 16 what? Is the pencil 16 centimeters long? 16 meters? 16 kilometers? The number 16 on its own does not give you much information about the length of the pencil. That is because the units are missing. Now look at the drawing of the pencil and the ruler. The ruler shows that the units are centimeters. So, the length of the pencil is 16 centimeters. There are 100 centimeters in 1 meter. So, 1 centimeter is much shorter than 1 meter. There are 1,000 meters in 1 kilometer. So, 1 meter is much shorter ...",The better estimate for the length of a bike path is 4 kilometers. 4 centimeters is too short.,896,165
mt0034,r007807,r007807,train,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,physics,3215,0.3150855365474339,Compare properties of objects,381,0.0,grade3,Materials,Which property do these three objects have in common?,smooth | blue | fuzzy,2,Select the best answer.,"An object has different properties. A property of an object can tell you how it looks, feels, tastes, or smells. Properties can also tell you how an object will behave when something happens to it. Different objects can have properties in common. You can use these properties to put objects into groups.","Look at each object. For each object, decide if it has that property. Blue is a color. This color is blue. The slippers are blue, but the stuffed dice and the kiwi are not. A smooth object is not scratchy or rough. The slippers and the stuffed dice are not smooth. A fuzzy object is covered in soft hair. All three objects are fuzzy. The property that all three objects have in common is fuzzy.",804,143
mt0035,r006384,r006384,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Body systems: digestion,3,1.0,grade5,Animals,Which job does the digestive system do?,helps cells get building materials from food | helps make food,0,,"All organisms need food. Food gives organisms the energy they need to survive. Animals get their food by eating other organisms. An animal's digestive system breaks down food into small particles of fat, protein, sugar, and other nutrients. The blood carries these small particles to cells throughout the animal's body. Inside cells, nutrient particles can be broken down to release energy. Cells need energy to do their jobs. A cell's job might include sending signals to other cells, rearranging chemicals to make new substances, or moving substances from place to place. Cells also use nutrient particles as building materials. Cells use building materials to help the animal grow and to replac...",The digestive system breaks down food into small particles of nutrients. Cells can get energy and building materials from these small particles. The digestive system does not help make food. Animals cannot make food inside their bodies. They must eat other organisms.,1091,172
mt0036,r015969,r015969,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,figurative-language,1260,1.0,Classify figures of speech: review,86,1.0,grade10,Literary devices,"Which figure of speech is used in this text? Let the rain kiss you. —Langston Hughes, ""April Rain Song""",personification | onomatopoeia,0,,"Figures of speech are words or phrases that use language in a nonliteral or unusual way. They can make writing more expressive. Alliteration is the repetition of sounds at the beginning of nearby words. What a lucky little lady you are! An allusion is a brief reference to something or someone well known, often from history or literature. ""I'd better get home before I turn into a pumpkin!"" Lila remarked. An idiom is an expression that cannot be understood literally. Its meaning must be learned. The assignment was a piece of cake. A simile uses like or as to compare two things that are not actually alike. The cat's fur was as dark as the night. A metaphor compares two things that are not ac...","The text uses personification, giving human characteristics to nonhuman things. The rain kiss describes the rain as if it were human, creating an image of raindrops gently touching a person's face.",1704,290
mt0037,r018156,r018156,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Inherited and acquired traits: use evidence to support a statement,585,1.0,grade6,Genes to traits,What information supports the conclusion that Dominic inherited this trait?,Dominic's mother cuts his hair every month. | Dominic's parents have blond hair. They passed down this trait to Dominic.,1,"Read the description of a trait.
Dominic has blond hair.","Organisms, including people, have both inherited and acquired traits. Inherited and acquired traits are gained in different ways. Inherited traits are passed down from biological parents to their offspring through genes. Genes are pieces of hereditary material that contain the instructions that affect inherited traits. Offspring receive their genes, and therefore gain their inherited traits, from their biological parents. Inherited traits do not need to be learned. Acquired traits are gained during a person's life. Some acquired traits, such as riding a bicycle, are gained by learning. Other acquired traits, such as scars, are caused by the environment. Parents do not pass acquired traits...",,981,147
mt0038,r009384,r009384,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Inherited and acquired traits: use evidence to support a statement,585,1.0,grade4,Traits and heredity,What information supports the conclusion that Albert acquired this trait?,Albert's scar was caused by an accident. He cut his arm when he fell off his bicycle. | Some scars fade more quickly than others.,0,"Read the description of a trait.
Albert has a scar on his right arm.","Organisms, including people, have both inherited and acquired traits. Inherited and acquired traits are gained in different ways. Inherited traits are passed down through families. Children gain these traits from their parents. Inherited traits do not need to be learned. Acquired traits are gained during a person's life. Some acquired traits, such as riding a bicycle, are gained by learning. Other acquired traits, such as scars, are caused by the environment.",,741,119
mt0039,r020944,r020944,test,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,geography,2956,0.0040595399188092,"Compare urban, suburban, and rural areas",12,1.0,grade2,Geography,Which kind of place usually has taller buildings?,an urban area | a suburban area,0,,"People around the world live in three main kinds of places: urban areas, suburban areas, and rural areas. An urban area is a city. It has many people and businesses. The buildings are close to each other. The buildings are often tall and have many floors. Since there are so many people, traffic is usually bad. People will walk or take the bus, train, or subway to avoid traffic. A suburban area, or suburb, is near a city. It is quieter and less crowded than an urban area. People usually live in houses with yards. Most people drive to get places. A rural area is less crowded than both urban and suburban areas. Houses are much more spread out. People usually have to drive to get places. Peop...","Since there are more people in urban areas, the buildings are usually taller. Tall buildings can hold more people.",1175,218
mt0040,r007764,r007764,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Thomas Jefferson,1,1.0,grade3,Historical figures,Where was Thomas Jefferson from?,Pennsylvania | Virginia | England | Canada,1,,,Thomas Jefferson was from Virginia. Virginia was a British colony when Thomas Jefferson was born. Virginia was the first of the Thirteen Colonies in North America. More colonists lived in Virginia than in any other British colony. Thomas Jefferson was not from England. England was a different part of the British Empire.,406,61
mt0041,r007413,r007413,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the bird.,brown pelican | spotted dolphin | zebra | great white shark,0,,"Birds have feathers, two wings, and a beak.","A brown pelican is a bird. It has feathers, two wings, and a beak. Brown pelicans live near water. They can dive underwater to catch fish. A spotted dolphin is a mammal. It has hair and feeds its young milk. Dolphins may look like sharks or other fish, but they are mammals! When a baby dolphin is born, it has hair around its jaw. This hair falls out as the dolphin grows. A great white shark is a fish. It lives underwater. It has fins, not limbs. Great white sharks can live for up to 70 years. A zebra is a mammal. It has hair and feeds its young milk. Zebras eat mostly grass. But they sometimes eat other types of plants, such as shrubs or tree bark.",785,147
mt0042,r014670,r014670,validation,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Compare plant and animal cells,5,1.0,grade4,Cells,Which of the following parts does an animal cell have?,chloroplasts | vacuole,1,,"Plant and animal cells have many parts in common, but not all. This table shows some of their similarities and differences. Cell part | Plant cell | Animal cell cell wall | yes | no cell membrane | yes | yes cytoplasm | yes | yes mitochondria | yes | yes vacuole | yes | yes chloroplasts | yes | no nucleus | yes | yes chromosomes | yes | yes Think about how plant and animal cells are different: Plant cells have a cell wall, but animal cells do not. The cell wall helps plant cells keep a fixed shape. Most animal cells do not have a fixed shape. Plant cells have chloroplasts, but animal cells do not. Chloroplasts make sugar that plants cells can use as food. Animal cells cannot make their ow...",,788,148
mt0043,r019616,r019616,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,verbs,251,1.0,"Is the sentence in the past, present, or future tense?",251,1.0,grade5,Verb tense,Which tense does the sentence use? Scientists will measure the rainfall in Livingston.,past tense | future tense | present tense,1,,"Present tense verbs tell you about something that is happening now. Most present-tense verbs are regular. They have no ending, or they end in -s or -es. Two verbs are irregular in the present tense, to be and to have. You must remember their forms. Past tense verbs tell you about something that has already happened. Most past-tense verbs are regular. They end in -ed. Some verbs are irregular in the past tense. You must remember their past-tense forms. Future tense verbs tell you about something that is going to happen. All future-tense verbs use the word will. Present | Past | Future walk, walks | walked | will walk go, goes | went | will go","The sentence is in future tense. You can tell because it uses will before the main verb, measure. The verb tells you about something that is going to happen.",943,165
mt0044,r014982,r014982,validation,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Frederick Douglass,1,1.0,grade2,Historical figures,When was Frederick Douglass born?,1583 | 1730 | 1942 | 1818,3,,,"Frederick Douglass was born in 1818. He became an important African American leader in the 1840 s. Frederick Douglass fought for African American people's rights. He worked to end slavery before the Civil War. During and after the Civil War, he kept fighting against unequal treatment. Frederick Douglass died in 1895.",387,60
mt0045,r014693,r014693,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,physics,3215,0.3150855365474339,How are temperature and mass related to thermal energy?,125,1.0,grade6,Thermal energy,Which cherry pie has a higher temperature?,the cherry pie with more thermal energy | the cherry pie with less thermal energy,0,Two cherry pies are identical except for their thermal energies.,"Matter is made of tiny particles called atoms. Atoms are always moving. The energy of moving atoms is called thermal energy. The total amount of thermal energy in matter depends on three things: the type of matter, the amount of matter, and how fast the atoms are moving. Temperature measures how hot or cold matter is. If the atoms in matter move faster, the temperature goes up. The matter now has both more thermal energy and a higher temperature. What happens if the amount of matter changes? A 2-kilogram brick at 70°F has twice as much thermal energy as a 1-kilogram brick at 70°F. The two bricks have the same temperature, but the larger brick has twice as many atoms. So, it has twice as m...","The two cherry pies are made of the same material and have the same mass. So, the cherry pie with more thermal energy has a higher temperature.",1055,186
mt0046,r006284,r006284,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,chemistry,1194,0.5510887772194305,Compare physical and chemical changes,447,1.0,grade8,Chemical reactions,What do these two changes have in common? a log decomposing in the woods using polish to remove tarnish from a silver spoon,Both are chemical changes. | Both are caused by heating. | Both are only physical changes. | Both are caused by cooling.,0,,"Matter is made of very small particles called atoms. Atoms can be linked together by chemical bonds. When two or more atoms link together, they form a molecule. In a chemical change, the chemical bonds in the molecules break. The atoms then link together to form different molecules. The types of molecules in matter before and after a chemical change are always different. Some chemical changes are caused by heating or cooling. For example, burning a piece of paper is a chemical change caused by heating. As paper burns, paper molecules react with oxygen molecules in the air. This reaction breaks the chemical bonds in the molecules. The atoms then link together in a different way to form dif...","Step 1: Think about each change. The breakdown of plant and animal matter by organisms such as fungi and earthworms is called decomposition. A log decomposing in the woods is a chemical change. As the log breaks down, the type of matter in it changes. Over time, the log becomes softer and has a different smell. A tarnished silver spoon is one that has become less shiny over time. Polishing the spoon makes it look shiny again. The polish changes the tarnish into a different type of matter that can be easily wiped away. So, using polish to remove tarnish from silver is a chemical change. Step 2: Look at each answer choice. Both are only physical changes. Both changes are chemical changes. T...",2637,455
mt0047,r005729,r005729,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Inherited and acquired traits: use evidence to support a statement,585,1.0,grade6,Genes to traits,What information supports the conclusion that Harper acquired this trait?,Harper's scar was caused by an accident. She cut her leg when she was climbing a tree. | Some scars fade more quickly than others.,0,"Read the description of a trait.
Harper has a scar on her left leg.","Organisms, including people, have both inherited and acquired traits. Inherited and acquired traits are gained in different ways. Inherited traits are passed down from biological parents to their offspring through genes. Genes are pieces of hereditary material that contain the instructions that affect inherited traits. Offspring receive their genes, and therefore gain their inherited traits, from their biological parents. Inherited traits do not need to be learned. Acquired traits are gained during a person's life. Some acquired traits, such as riding a bicycle, are gained by learning. Other acquired traits, such as scars, are caused by the environment. Parents do not pass acquired traits...",,1000,156
mt0048,r013958,r013958,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Inherited and acquired traits: use evidence to support a statement,585,1.0,grade5,Traits and heredity,What information supports the conclusion that Sharon acquired this trait?,"Sharon knits sweaters using cotton, wool, and other types of yarn. | Sharon learned how to knit in an after school program.",1,"Read the description of a trait.
Sharon knows how to knit sweaters.","Organisms, including people, have both inherited and acquired traits. Inherited and acquired traits are gained in different ways. Inherited traits are passed down through families. Children gain these traits from their parents. Inherited traits do not need to be learned. Acquired traits are gained during a person's life. Some acquired traits, such as riding a bicycle, are gained by learning. Other acquired traits, such as scars, are caused by the environment.",,734,114
mt0049,r010260,r010260,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Identify vertebrates and invertebrates,109,1.0,grade5,Classification,Select the invertebrate.,green sea turtle | sparrow | koala | locust,3,"Hint: Insects, spiders, and worms are invertebrates.","Vertebrates and invertebrates are both groups of animals. A vertebrate has a backbone. The backbone is made of many bones in an animal's back. A vertebrate's backbone helps connect the different parts of its body. In the drawings below, each vertebrate's backbone is colored orange. An invertebrate does not have a backbone. In fact, invertebrates do not have any bones! Some invertebrates have an outer cover on their body called an exoskeleton. Other invertebrates have a soft body.","A green sea turtle is a reptile. Like other reptiles, a green sea turtle is a vertebrate. It has a backbone. A sparrow is a bird. Like other birds, a sparrow is a vertebrate. It has a backbone. A locust is an insect. Like other insects, a locust is an invertebrate. It does not have a backbone. It has an exoskeleton. A koala is a mammal. Like other mammals, a koala is a vertebrate. It has a backbone.",1016,172
mt0050,r001343,r001343,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Inherited and acquired traits: use evidence to support a statement,585,1.0,grade6,Genes to traits,What information supports the conclusion that Trisha inherited this trait?,Trisha and her father both have dark hair. | Trisha's parents have dark skin. They passed down this trait to Trisha.,1,"Read the description of a trait.
Trisha has dark skin.","Organisms, including people, have both inherited and acquired traits. Inherited and acquired traits are gained in different ways. Inherited traits are passed down from biological parents to their offspring through genes. Genes are pieces of hereditary material that contain the instructions that affect inherited traits. Offspring receive their genes, and therefore gain their inherited traits, from their biological parents. Inherited traits do not need to be learned. Acquired traits are gained during a person's life. Some acquired traits, such as riding a bicycle, are gained by learning. Other acquired traits, such as scars, are caused by the environment. Parents do not pass acquired traits...",,974,148
mt0051,r016161,r016161,validation,1,observed_reference,has_image=1 reference sample for calibration,,,,social science,geography,2956,0.0040595399188092,Identify state capitals of the Midwest,297,0.0,grade4,State capitals,What is the capital of Ohio?,Columbus | Saint Paul | Cincinnati | Cleveland,0,,,Columbus is the capital of Ohio.,117,17
mt0052,r000062,r000062,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,grammar,379,1.0,"Is the sentence simple, compound, or complex?",131,1.0,grade5,"Sentences, fragments, and run-ons",Which is a simple sentence?,"In the early morning, I drank tea by a spice stall as the Turkish bazaar came to life. | The gutters were full of leaves and in need of cleaning.",1,,"A clause is a group of words that contains both a subject and a predicate. An independent clause is a complete thought. It can stand alone as a sentence. A dependent clause is not a complete thought. It cannot stand alone as a sentence. the oranges on our tree are ripe The clause can stand alone. It is independent. after we pick up Kevin from work The clause cannot stand alone. It is dependent. A simple sentence is made up of a single independent clause. Ben and I spent all day relaxing by the pool. Some simple sentences have introductory phrases, but the introductory phrase is part of the predicate. In the winter, Ben usually wears his heavy coat. Ben usually wears his heavy coat in the ...",The first sentence is the simple sentence. It is a single independent clause. The gutters were full of leaves and in need of cleaning.,1536,274
mt0053,r019140,r019140,test,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Identify functions of plant cell parts,10,1.0,grade7,Cells,Select the part whose main job is to help a plant cell make proteins.,cytoplasm | endoplasmic reticulum | mitochondria | cell wall,1,,Plant cells are made up of many different parts. Each cell part has a function that helps the cell survive and grow. Some cell parts are called organelles. Organelles are cell structures that are surrounded by their own membranes. Here are some of the organelles in plant cells: Chloroplasts and mitochondria work together to help the cell get the energy it needs. The chloroplasts use photosynthesis to make sugar. The mitochondria break down this sugar and release energy that the cell can use for all of its activities. The nucleus directs cell activities by sending instructions to different parts of the cell. The nucleus contains structures called chromosomes. The chromosomes are made mostl...,The endoplasmic reticulum helps the cell make proteins. Instructions for making proteins are sent to ribosomes. Ribosomes can attach to the endoplamic reticulum and use the instructions to make proteins.,2716,442
mt0054,r007690,r007690,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Source analysis: the Declaration of Independence,1,1.0,grade8,The American Revolution,The Declaration of Independence is one of the most famous documents in United States history. A declaration of independence is a document created by the people of one country to say they are no longer part of another country. Which of the following is an example of a declaration of independence?,a document saying that the United States had won World War II | a document stating that the United States was no longer part of the British Empire | a document declaring that the United States would no longer allow slavery | a document describing the major laws of the federal government,1,,,"A declaration of independence is a document that states that the people of one country will no longer be part of another country. So, the United States's Declaration of Independence stated that the people of the United States would no longer be part of the British Empire. Many people believe that the laws of the United States are in the Declaration of Independence, but that is not correct. Those laws are in the Constitution.",1022,174
mt0055,r017496,r017496,test,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Identify ecosystems,15,1.0,grade3,Ecosystems,Select the desert ecosystem.,"This ecosystem has:
a small amount of rain
dry, thin soil
many different types of organisms | This ecosystem has:
land that is covered with water during most of the year
soil that is rich in nutrients
other water ecosystems nearby",0,Hint: Deserts are dry year-round.,"An ecosystem is formed when living and nonliving things interact in an environment. There are many types of ecosystems. Here are some ways in which ecosystems can differ from each other: the pattern of weather, or climate the type of soil or water the organisms that live there","A desert is a type of ecosystem. It has a small amount of rain, dry, thin soil, and many different types of organisms. Choice 1 is a desert ecosystem. It is dry and is home to many different types of organisms. Choice 2 is a wetland ecosystem. It is covered with water for most of the year. Wetlands also have soil that is rich in nutrients.",924,157
mt0056,r017227,r017227,test,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,science-and-engineering-practices,924,0.3127705627705628,Identify the experimental question,271,0.0,grade6,Designing experiments,Identify the question that Kira's experiment can best answer.,Does linen fabric turn darker than cotton fabric when soaked in a mixture of black dye and water? | Does fabric turn darker when soaked in a mixture of black dye and water for 15 minutes compared to 30 minutes?,0,"The passage below describes an experiment. Read the passage and then follow the instructions below.

Kira prepared ten buckets, each with one gallon of boiling water and three tablespoons of black fabric dye. Kira soaked white linen fabric squares in five of the buckets, and white cotton fabric squares in the other five buckets. All of the fabric squares were soaked for 15 minutes. After the fabric dried, Kira scored the darkness of the squares on a scale from light to dark. She compared the darkness of the linen fabric to the darkness of the cotton fabric.
Figure: fabric that has been dyed black.","Experiments can be designed to answer specific questions. How can you identify the questions that a certain experiment can answer? In order to do this, you need to figure out what was tested and what was measured during the experiment. Imagine an experiment with two groups of daffodil plants. One group of plants was grown in sandy soil, and the other was grown in clay soil. Then, the height of each plant was measured. First, identify the part of the experiment that was tested. The part of an experiment that is tested usually involves the part of the experimental setup that is different or changed. In the experiment described above, each group of plants was grown in a different type of soi...",,2392,406
mt0057,r010644,r010644,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Classify logical fallacies,373,1.0,grade11,Developing and supporting arguments,"Which logical fallacy is used in the text? Don't talk to me about the legacy of Napoleon! If you're not a professional historian, then there's no way you know anything about it.","false dichotomy: an argument that presents only two choices when more options exist | false causation: the assumption that because two things happened together, one caused the other | guilt by association: a negative association intended to discredit someone or something",0,,"A strong argument uses valid reasoning and logic in support of a claim. When an argument or claim introduces irrelevant information or misrepresents the issues at hand, it may be committing a logical fallacy. Logical fallacies can hurt a writer's credibility and can lead readers to draw false conclusions. A logical fallacy may present irrelevant information: Fallacy | Description ad hominem | an attack against the person making the argument, rather than the argument itself appeal to nature | an argument that assumes the natural choice is always the best choice bandwagon fallacy | an argument that assumes the popular choice is always the best choice circular reasoning | an argument that su...","The text argues that either you work as a professional historian or you don't know anything about history. However, people can be knowledgeable about history even if it isn't their profession. Furthermore, just because someone studies history, it doesn't mean that person is knowledgeable about all aspects of history. This illustrates a type of logical fallacy known as a false dichotomy.",2252,358
mt0058,r008302,r008302,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Identify plants and animals,88,1.0,grade2,Classification,Select the animal.,"Raspberry bushes have green leaves. | Howler monkeys eat leaves, fruit, and nuts.",1,,"Plants and animals are living things. Living things are called organisms. Plants come in many shapes and sizes. Most plants grow in the ground. They might grow leaves, flowers, and fruit. Plants cannot move around on their own like animals can. Animals also come in many shapes and sizes. Most animals can move around. Animals might run, swim, jump, or fly. Animals eat plants or other organisms for food.","A howler monkey is an animal. It eats leaves, fruit, and nuts. A howler monkey's tail can be longer than the rest of its body! A raspberry bush is a plant. It has green leaves. Most raspberries are red. But raspberries can also be purple or yellow.",761,131
mt0059,r012401,r012401,train,1,observed_reference,has_image=1 reference sample for calibration,,,,social science,geography,2956,0.0040595399188092,Identify and select countries of Oceania,274,0.0,grade8,Oceania: geography,Which country is highlighted?,Samoa | Papua New Guinea | New Zealand | Australia,2,,,This country is New Zealand.,118,16
mt0060,r014083,r014083,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,units-and-measurement,870,1.0,Choose metric units of mass,83,1.0,grade5,Units and measurement,What is the mass of a bicycle?,9 grams | 9 kilograms,1,Select the better estimate.,"Measurements are written with both a number and a unit. The unit comes after the number. The unit shows what the number means. Mass is a measurement of how much matter something contains. There are many different units of mass. When you are using metric units, mass may be written with units of grams or kilograms. There are 1,000 grams in 1 kilogram. So, 1 gram is much less than 1 kilogram. A paper clip has a mass of about 1 gram, while a textbook has a mass of about 1 kilogram.",The better estimate for the mass of a bicycle is 9 kilograms. 9 grams is too light.,652,124
mt0061,r019095,r019095,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,units-and-measurement,870,1.0,Choose customary units of volume,83,1.0,grade5,Units and measurement,What is the volume of a coffee pot?,12 fluid ounces | 12 cups | 12 gallons,1,Select the best estimate.,"Measurements are written with both a number and a unit. The unit comes after the number. The unit shows what the number means. Volume is a measurement of how much space something takes up. There are many different units of volume. When you are using customary units, volume may be written in units of fluid ounces, cups, or gallons. As the diagram shows, there are 8 fluid ounces in 1 cup and 16 cups in 1 gallon. So, 1 fluid ounce is less than 1 cup and much less than 1 gallon. A glass of milk has a volume of about 8 fluid ounces, or 1 cup. A jug of milk has a volume of 1 gallon.",The best estimate for the volume of a coffee pot is 12 cups. 12 fluid ounces is too little and 12 gallons is too much.,809,161
mt0062,r011141,r011141,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,chemistry,1194,0.5510887772194305,Understanding the chemistry of cellular respiration,3,1.0,grade8,Biochemistry,All organisms need food for energy. But how does an organism's body actually get energy out of food? Select the true statement.,Breaking down molecules can release energy. | Cells usually take in large food molecules.,0,"Food supplies an organism with many small, energy-rich molecules. These molecules are taken in by the organism's cells. Inside cells, the molecules from food are broken down to release energy that cells can use. This energy powers cell processes that allow the entire organism to grow and live.",,,517,83
mt0063,r004744,r004744,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,punctuation,514,1.0,"Is the sentence declarative, interrogative, imperative, or exclamatory?",202,1.0,grade4,"Sentences, fragments, and run-ons",What kind of sentence is this? I can't believe how rude he was!,interrogative | exclamatory,1,,"There are four kinds of sentences. A declarative sentence is a statement. It tells about something. A declarative sentence always ends with a period. I have an older brother and a younger sister. An interrogative sentence is a question. It asks something. An interrogative sentence always ends with a question mark. How tall are you? An imperative sentence is a command. It makes a request or tells someone to do something. An imperative sentence usually ends with a period. If the command shows strong feeling, it ends with an exclamation point. Read the first chapter by next week. Look out for that car! An exclamatory sentence is like a statement, but it shows surprise or strong feeling. An e...","The sentence tells about something, but it shows strong feeling and ends with an exclamation point. It is an exclamatory sentence.",1052,174
mt0064,r019354,r019354,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Genetics vocabulary: genotype and phenotype,251,1.0,grade8,Genes to traits,"Based on this information, what is Trisha's genotype for the sickle-cell disease gene?",having sickle-cell disease | aa,1,"This passage describes the sickle-cell disease trait in humans:

In a group of humans, some individuals have sickle-cell disease and others do not. In this group, the gene for the sickle-cell disease trait has two alleles. The allele A is for not having sickle-cell disease, and the allele a is for having sickle-cell disease.
Trisha, a human from this group, has sickle-cell disease. Trisha has two alleles for having sickle-cell disease.","All organisms have pieces of hereditary material called genes, which are passed from parents to offspring. Genes contain instructions for building the parts of an organism. An organism's genes affect its observable traits, including its appearance, its behavior, and which diseases it may have. Genes may have different alleles, or forms, that can cause different versions of a trait. For example, flower color is a trait in pea plants. The gene for this trait has two possible alleles. Each allele is represented by an uppercase or lowercase letter. The allele F is for purple flowers, and the allele f is for white flowers. Each pea plant has two alleles for the flower color gene—one allele inh...","An organism's genotype for a gene is its combination of alleles for that gene. Trisha has two alleles for having sickle-cell disease (a). So, Trisha's genotype for the sickle-cell disease gene is aa.",1873,311
