annotation_id,resource_id,original_id,split,has_image,suggested_missing_type,candidate_reason,human_label,label_confidence,label_note,subject,topic,topic_count,topic_missing_rate,skill,skill_count,skill_missing_rate,grade,category,question,choices,answer,hint,lecture,solution,text_length,word_count
mt0110,r003718,r003718,train,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,physics,3215,0.3150855365474339,Compare magnitudes of magnetic forces,399,0.0,grade6,"Velocity, acceleration, and forces",Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,The magnitude of the magnetic force is smaller in Pair 1. | The magnitude of the magnetic force is smaller in Pair 2. | The magnitude of the magnetic force is the same in both pairs.,0,"The images below show two pairs of magnets. The magnets in different pairs do not affect each other. All the magnets shown are made of the same material, but some of them are different sizes.","Magnets can pull or push on each other without touching. When magnets attract, they pull together. When magnets repel, they push apart. These pulls and pushes between magnets are called magnetic forces. The strength of a force is called its magnitude. The greater the magnitude of the magnetic force between two magnets, the more strongly the magnets attract or repel each other. You can change the magnitude of a magnetic force between two magnets by using magnets of different sizes. The magnitude of the magnetic force is smaller when the magnets are smaller.","Magnet sizes affect the magnitude of the magnetic force. Imagine magnets that are the same shape and made of the same material. The smaller the magnets, the smaller the magnitude of the magnetic force between them. Magnet A is the same size in both pairs. But Magnet B is smaller in Pair 1 than in Pair 2. So, the magnitude of the magnetic force is smaller in Pair 1 than in Pair 2.",1434,253
mt0111,r004623,r004623,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the bird.,sea otter | western toad | salmon | common crane,3,,"Birds have feathers, two wings, and a beak.","A sea otter is a mammal. It has fur and feeds its young milk. Sea otters have very thick fur. Their fur keeps them warm in cold water. A western toad is an amphibian. It has moist skin and begins its life in water. Toads do not have teeth! They swallow their food whole. A common crane is a bird. It has feathers, two wings, and a beak. Cranes wade in shallow water to look for food. Cranes eat insects, worms, and plants. A salmon is a fish. It lives underwater. It has fins, not limbs. Unlike most other fish, salmon can live in both fresh water and salt water.",681,128
mt0112,r004200,r004200,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,The Civil War: the beginning of the war,4,0.25,grade7,The Civil War,The American Civil War was fought between 1861 and 1865. What is a civil war?,"a war fought with words, not weapons | a war between people of the same country | a war fought only by professional soldiers | a war against a foreign invader",1,,,,243,43
mt0113,r001060,r001060,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,world-history,65,0.1846153846153846,Science and technology in early China,3,1.0,grade7,Early China,Which of the following is an example of technologies?,a compass to show direction | a hurricane that damages homes,0,"People in early China invented many new types of technologies. Today, the word ""technology"" often refers to electronic objects such as computers and cell phones. But technology can be any device or object that helps people solve problems or complete tasks more easily.",,,388,62
mt0114,r017863,r017863,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Identify vertebrates and invertebrates,109,1.0,grade5,Classification,Select the invertebrate.,luna moth | carp | toucan | koala,0,"Hint: Insects, spiders, and worms are invertebrates.","Vertebrates and invertebrates are both groups of animals. A vertebrate has a backbone. The backbone is made of many bones in an animal's back. A vertebrate's backbone helps connect the different parts of its body. In the drawings below, each vertebrate's backbone is colored orange. An invertebrate does not have a backbone. In fact, invertebrates do not have any bones! Some invertebrates have an outer cover on their body called an exoskeleton. Other invertebrates have a soft body.","A carp is a fish. Like other fish, a carp is a vertebrate. It has a backbone. A koala is a mammal. Like other mammals, a koala is a vertebrate. It has a backbone. A luna moth is an insect. Like other insects, a luna moth is an invertebrate. It does not have a backbone. It has an exoskeleton. A toucan is a bird. Like other birds, a toucan is a vertebrate. It has a backbone.",979,169
mt0115,r010633,r010633,train,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,biology,4098,0.486822840409956,Animal adaptations: skins and body coverings,170,0.0,grade5,Adaptations,Which animal's body is better adapted for protection against a predator with sharp teeth?,European robin | queen conch,1,"s are adapted to protect themselves from a predator with sharp teeth. They have hard outer shells covering their bodies. An  can pull its head and legs into its shell when attacked.
Figure: African spurred tortoise.","An adaptation is an inherited trait that helps an organism survive or reproduce. Adaptations can include both body parts and behaviors. The color, texture, and covering of an animal's skin are examples of adaptations. Animals' skins can be adapted in different ways. For example, skin with thick fur might help an animal stay warm. Skin with sharp spines might help an animal defend itself against predators.",Look at the picture of the African spurred tortoise. The African spurred tortoise has a hard outer shell. Its body is adapted for protection against a predator with sharp teeth. The hard shell makes it difficult for predators to hurt or kill the African spurred tortoise. Now look at each animal. Figure out which animal has a similar adaptation. The queen conch has a hard outer shell. Its body is adapted for protection against a predator with sharp teeth. The European robin has soft feathers covering its skin. Its body is not adapted for protection against predators with sharp teeth.,1338,220
mt0116,r018875,r018875,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,physics,3215,0.3150855365474339,How is temperature related to thermal energy?,195,1.0,grade3,Heat and thermal energy,Which object has less thermal energy?,a 250-gram baked potato at a temperature of 60°C | a 250-gram baked potato at a temperature of 40°C,1,The objects are identical except for their temperatures.,"All solids, liquids, and gases are made of matter. Matter is made up of tiny particles that are always moving. The energy from the motion of these particles is called thermal energy. Temperature measures how hot or cold matter is. If the particles in matter slow down, the temperature goes down. The matter now has both less thermal energy and a lower temperature.","The two baked potatoes have the same mass but different temperatures. Since the 40°C potato is colder than the 60°C potato, it has less thermal energy.",716,121
mt0117,r005940,r005940,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,geography,2956,0.0040595399188092,"Compare urban, suburban, and rural areas",12,1.0,grade2,Geography,Which kind of place usually has larger yards?,an urban area | a suburban area,1,,"People around the world live in three main kinds of places: urban areas, suburban areas, and rural areas. An urban area is a city. It has many people and businesses. The buildings are close to each other. The buildings are often tall and have many floors. Since there are so many people, traffic is usually bad. People will walk or take the bus, train, or subway to avoid traffic. A suburban area, or suburb, is near a city. It is quieter and less crowded than an urban area. People usually live in houses with yards. Most people drive to get places. A rural area is less crowded than both urban and suburban areas. Houses are much more spread out. People usually have to drive to get places. Peop...",Suburban areas usually have larger yards. The buildings are farther apart.,1131,210
mt0118,r008337,r008337,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,punctuation,514,1.0,Greetings and closings of letters,288,1.0,grade3,Formatting,Which closing is correct for a letter?,"your friend,
Jason | Your friend,
Jason",1,,"A letter starts with a greeting and ends with a closing. For each one, capitalize the first word and end with a comma. You should also capitalize proper nouns, such as Aunt Sue. Dear Aunt Sue, I'm glad you could come to my party, and thank you for the birthday gift. I could not have asked for a better one! Every time I see it, I think of you. With love, Rory","The first closing is correct: Its first word is capitalized, and it ends with a comma.",534,99
mt0119,r017506,r017506,test,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,The Great Depression: part I,1,1.0,grade4,20th century American history,What was the Great Depression?,a weather pattern that caused the worst hurricane season of the 20th century | the most severe period of economic hardship in the 20th century | the feelings of sadness felt by many Americans in the 1970s | the discovery in 1934 of a huge cave in Arizona,1,,,"The Great Depression was the most severe period of economic decline and hardship in the 20 th century. How bad was the Great Depression? The Great Depression was a period of economic hardship for much of the world, including the United States. Several things made it especially bad: Many banks and businesses were forced to close. At times, about 1 in 4 workers in the United States were unemployed, or without a job. Many people lost their homes or farms when they could not pay their bills. To make matters worse, the Great Depression lasted for over 10 years!",857,149
mt0120,r003367,r003367,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Explore words with new or contested usages,215,1.0,grade12,Word usage and nuance,Which text uses the word peruse in its traditional sense?,"Emmet perused a clothing catalog as he waited for his appointment, flipping through the pages distractedly. | Emmet perused a catalog from his wife's favorite clothing store, searching for the perfect birthday gift.",1,,"Words change in meaning when speakers begin using them in new ways. For example, the word peruse once only meant to examine in detail, but it's now also commonly used to mean to look through in a casual manner. When a word changes in meaning, its correct usage is often debated. Although a newer sense of the word may be more commonly used, many people consider a word's traditional definition to be the correct usage. Being able to distinguish the different uses of a word can help you use it appropriately for different audiences. Britney perused her notes, carefully preparing for her exam. The traditional usage above is considered more standard. David perused the magazine, absentmindedly fli...","The first text uses peruse in its traditional sense: to examine in detail. Emmet perused a catalog from his wife's favorite clothing store, searching for the perfect birthday gift. The second text uses peruse in its nontraditional sense: to look through in a casual manner. Emmet perused a clothing catalog as he waited for his appointment, flipping through the pages distractedly. Most style guides recommend to use the traditional sense of the word peruse because it is considered more standard.",1610,258
mt0121,r004578,r004578,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Describe and construct conifer life cycles,21,0.4285714285714286,grade4,Plants,"Which word means a small, young plant?",seedling | germination | chlorophyll,0,,"Conifers are plants that grow cones. Conifers use their cones to reproduce, or make new plants like themselves. How do conifers use their cones to reproduce? Conifers can grow male and female cones. Male cones make pollen, and female cones make eggs. Pollination is what happens when wind blows pollen from male cones onto female cones. After pollination, sperm from the pollen can combine with eggs. This is called fertilization. The fertilized eggs grow into seeds. The seeds can fall out of the cones and land on the ground. When a seed lands on the ground, it can germinate, or start to grow into a new plant.","A seedling is a small, young plant. A seedling will grow into an adult plant. Germination is what happens when a seed begins to grow.",830,142
mt0122,r019544,r019544,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,chemistry,1194,0.5510887772194305,Identify elementary substances and compounds using chemical formulas,25,1.0,grade5,Atoms and molecules,Select the elementary substance.,hydrogen sulfide (H2S) | cyclopropane (C3H6) | silver (Ag),2,,"Every substance around you is made of one or more chemical elements, or types of atoms. Substances that are made of only one chemical element are elementary substances. Substances that are made of two or more chemical elements bonded together are compounds. Every chemical element is represented by its own symbol. For some elements, the symbol is one capital letter. For other elements, the symbol is one capital letter and one lowercase letter. For example, the symbol for the element fluorine is F, and the symbol for the element beryllium is Be. The symbol for each element in a substance is shown in the substance's chemical formula. An elementary substance is represented by a chemical formu...","Look at the chemical formula for each substance, and count the number of symbols in the formula. Then, decide if the substance is an elementary substance. The chemical formula for cyclopropane contains two symbols: C for carbon and H for hydrogen. So, cyclopropane is made of two chemical elements bonded together. Substances that are made of two or more chemical elements bonded together are compounds. So, cyclopropane is a compound, not an elementary substance. The chemical formula for silver contains one symbol: Ag. So, silver is made of one chemical element. Substances that are made of one chemical element are elementary substances. So, silver is an elementary substance. The chemical for...",2873,466
mt0123,r007165,r007165,train,1,observed_reference,has_image=1 reference sample for calibration,,,,social science,us-history,510,0.0843137254901961,Identify the Thirteen Colonies,398,0.0,grade4,English colonies in North America,What is the name of the colony shown?,Ohio | Kentucky | West Virginia | Connecticut,3,,,The colony is Connecticut.,119,17
mt0124,r016404,r016404,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,reference-skills,724,1.0,Use guide words,697,1.0,grade6,Reference skills,Which word would you find on a dictionary page with the following guide words? decree - drove,diameter | dues,0,,"Guide words appear on each page of a dictionary. They tell you the first word and last word on the page. The other words on the page come between the guide words in alphabetical order. To put words in alphabetical order, put them in order by their first letters. If the first letters are the same, look at the second letters. If the second letters are the same, look at the third letters, and so on. If one word is shorter, and there are no more letters to compare, then the shorter word comes first in alphabetical order. For example, be comes before bed.","Put the words in alphabetical order. Since diameter is between the guide words decree - drove, it would be found on that page.",799,146
mt0125,r010637,r010637,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Identify run-on sentences,47,1.0,grade12,"Sentences, fragments, and run-ons","Is this a run-on sentence? Blood Falls in Antarctica's McMurdo Dry Valley gets its name from its famous crimson-colored water, which results from high concentrations of iron rusting as it comes into contact with the air.",no | yes,0,,"A sentence is a group of words that expresses a complete thought. The band I'm in has been rehearsing daily because we have a concert in two weeks. A run-on sentence is formed when two sentences are run together, joined by just a comma or by no punctuation at all. If only a comma is used, the run-on is called a comma splice. The band I'm in has been rehearsing daily, we have a concert in two weeks. The band I'm in has been rehearsing daily we have a concert in two weeks. There are several ways to fix a run-on sentence: Use stronger punctuation, such as a period or a semicolon. The band I'm in has been rehearsing daily. We have a concert in two weeks. The band I'm in has been rehearsing da...","This is not a run-on sentence. It is not formed from two sentences that have been run together without appropriate punctuation. Blood Falls in Antarctica's McMurdo Dry Valley gets its name from its famous crimson-colored water, which results from high concentrations of iron rusting as it comes into contact with the air.",1841,321
mt0126,r013195,r013195,validation,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,geography,2956,0.0040595399188092,"Compare urban, suburban, and rural areas",12,1.0,grade2,Geography,Which kind of place usually has quieter neighborhoods?,an urban area | a suburban area,1,,"People around the world live in three main kinds of places: urban areas, suburban areas, and rural areas. An urban area is a city. It has many people and businesses. The buildings are close to each other. The buildings are often tall and have many floors. Since there are so many people, traffic is usually bad. People will walk or take the bus, train, or subway to avoid traffic. A suburban area, or suburb, is near a city. It is quieter and less crowded than an urban area. People usually live in houses with yards. Most people drive to get places. A rural area is less crowded than both urban and suburban areas. Houses are much more spread out. People usually have to drive to get places. Peop...","Suburban areas usually have quieter neighborhoods. There are fewer people, and houses are farther apart.",1170,214
mt0127,r012737,r012737,validation,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,natural science,literacy-in-science,34,0.1470588235294118,Changes to Earth's surface: earthquakes,1,1.0,grade3,Earth events,"Complete the sentences. Earthquakes start () Earth's surface. During an earthquake, ().",above . . . the ground shakes | above . . . the ground gets colder | below . . . the ground shakes | below . . . the ground gets colder,2,,,"When an earthquake happens, the ground shakes. The word earthquake comes from the words earth and quake. The word earth means ground, and the word quake means to shake. All earthquakes start below Earth's surface.",446,77
mt0128,r009949,r009949,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,geography,2956,0.0040595399188092,"Compare urban, suburban, and rural areas",12,1.0,grade2,Geography,Which place usually has fewer cars?,a rural area | an urban area,0,,"People around the world live in three main kinds of places: urban areas, suburban areas, and rural areas. An urban area is a city. It has many people and businesses. The buildings are close to each other. The buildings are often tall and have many floors. Since there are so many people, traffic is usually bad. People will walk or take the bus, train, or subway to avoid traffic. A suburban area, or suburb, is near a city. It is quieter and less crowded than an urban area. People usually live in houses with yards. Most people drive to get places. A rural area is less crowded than both urban and suburban areas. Houses are much more spread out. People usually have to drive to get places. Peop...",There aren't as many cars or people in rural areas.,1095,207
mt0129,r011605,r011605,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Identify functions of animal cell parts,9,1.0,grade8,Cells,Select the part whose main job is to break down worn-out cell parts and other waste in an animal cell.,cytoplasm | chromosomes | lysosomes | endoplasmic reticulum,2,,Animal cells are made up of many different parts. Each cell part has a function that helps the cell survive and grow. Some cell parts are called organelles. Organelles are cell structures that are surrounded by their own membranes. Here are some of the organelles in animal cells: Mitochondria help the cell get the energy it needs. Mitochondria break down sugar and release energy that the cell can use for all of its activities. The nucleus directs cell activities by sending instructions to different parts of the cell. The nucleus contains structures called chromosomes. The chromosomes are made mostly of hereditary material called DNA. DNA contains information that the cell uses for growth ...,Cells use lysosomes to break down worn-out cell parts and other waste. An animal cell may have many lysosomes.,2554,413
mt0130,r003363,r003363,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,figurative-language,1260,1.0,Recall the source of an allusion,337,1.0,grade12,Literary devices,"What is the source of the allusion in the sentence below? Nate was enjoying the lush life his newfound riches had brought him, but he couldn't help but think of his latest cholesterol reading as a Sword of Damocles.",ancient legend | Shakespeare,0,,"An allusion is a brief mention of something or someone well known, often from mythology, history, or literature. An allusion lets you reference ideas from an entire story in just a few words. The protean nature of the disease makes it difficult to diagnose. The word protean is an allusion to the sea god Proteus in Greek mythology. Because the sea is constantly changing, to describe something as protean suggests that it is variable or in flux.","The source of the allusion Sword of Damocles is ancient legend. According to legend, when Damocles wished his life were as full of luxuries as that of the tyrant Dionysis, Dionysis invited Damocles to a sumptuous banquet. Above Damocles' seat at the feast, Dionysis had placed a sword, suspended only by a thin hair, demonstrating the fragile nature of fortune. The allusion Sword of Damocles means a reminder that one is vulnerable.",1131,191
mt0131,r020884,r020884,test,1,observed_reference,has_image=1 reference sample for calibration,,,,social science,geography,2956,0.0040595399188092,Identify state capitals of the Midwest,297,0.0,grade4,State capitals,What is the capital of Ohio?,Charleston | Columbus | Lincoln | Fargo,1,,,Columbus is the capital of Ohio.,110,16
mt0132,r020971,r020971,test,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Rosa Parks,1,1.0,grade2,Historical figures,In what part of the United States did Rosa Parks grow up?,the Midwest | the Northeast | the West | the South,3,,,Rosa Parks grew up in the South. Rosa Parks grew up in the state of Alabama. Alabama is in the South. Look at the map below.,242,46
mt0133,r010708,r010708,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,units-and-measurement,870,1.0,"Choose customary units of distance, mass, and volume",93,1.0,grade7,Units and measurement,How long is a road from one end of a city to the other?,3 feet | 3 miles | 3 yards | 3 inches,1,Select the best estimate.,"Measurements are written with both a number and a unit. The unit comes after the number. The unit shows what the number means. When you are using customary units, length may be written with units of inches, feet, yards, or miles. There are 12 inches in 1 foot, and 3 feet in 1 yard. There are 5,280 feet in 1 mile. A football is about 1 foot long. A football field is 100 yards long.","The best estimate for the length of a road from one end of a city to the other is 3 miles. 3 inches, 3 feet, and 3 yards are all too short.",650,133
mt0134,r014033,r014033,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,figurative-language,1260,1.0,Interpret figures of speech,257,1.0,grade7,Literary devices,"What does the idiom in this text suggest? In such an unfamiliar environment, Ronald was a fish out of water.",Ronald had not visited that location before. | Ronald felt out of place.,1,,Figures of speech are words or phrases that use language in a nonliteral or unusual way. They can make writing more expressive. An idiom is an expression that cannot be understood literally. Its meaning must be learned. The assignment was a piece of cake.,"The text uses an idiom, an expression that cannot be understood literally. The idiom a fish out of water suggests that Ronald felt out of place. A fish out of water is someone out of his or her usual, comfortable environment.",669,117
mt0135,r004337,r004337,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,physics,3215,0.3150855365474339,How is temperature related to thermal energy?,195,1.0,grade4,Heat and thermal energy,Which object has the most thermal energy?,a blueberry muffin at a temperature of 94°F | a blueberry muffin at a temperature of 99°F | a blueberry muffin at a temperature of 103°F,2,The objects are identical except for their temperatures.,"All solids, liquids, and gases are made of matter. Matter is made up of tiny particles that are always moving. The energy from the motion of these particles is called thermal energy. Temperature measures how hot or cold matter is. If the particles in matter move faster, the temperature goes up. The matter now has both more thermal energy and a higher temperature.","All three blueberry muffins have the same mass but different temperatures. Since the 103°F muffin is the hottest, it has the most thermal energy.",753,126
mt0136,r001843,r001843,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,earth-science,1152,0.2821180555555556,What's the difference between weather and climate?,149,1.0,grade5,Weather and climate,Does this passage describe the weather or the climate? Doug complained that the air was too humid today.,weather | climate,0,,"The atmosphere is the layer of air that surrounds Earth. Both weather and climate tell you about the atmosphere. Weather is what the atmosphere is like at a certain place and time. Weather can change quickly. For example, the temperature outside your house might get higher throughout the day. Climate is the pattern of weather in a certain place. For example, summer temperatures in New York are usually higher than winter temperatures.","Read the text carefully. Doug complained that the air was too humid today. Humidity is the amount of water in the air. This passage tells you about the humidity today where Doug lives. It describes the atmosphere at a certain place and time. So, this passage describes the weather.",848,141
mt0137,r006630,r006630,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the amphibian.,fire salamander | gharial | green moray eel | whale shark,0,,Amphibians have moist skin and begin their lives in water.,"A green moray eel is a fish. It lives underwater. It has fins, not limbs. Eels are long and thin. They may have small fins. They look like snakes, but they are fish! A whale shark is a fish. It lives underwater. It has fins, not limbs. Whale sharks are the largest fish in the world! Adult whale sharks can weigh over 21 tons—as much as seven elephants! A fire salamander is an amphibian. It has moist skin and begins its life in water. Fire salamanders can release poison from their skin. This poison helps protect them from predators. A gharial is a reptile. It has scaly, waterproof skin. Gharials are a type of crocodile. Gharials live near rivers and eat fish.",812,143
mt0138,r006735,r006735,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the amphibian.,loon | giraffe | tiger salamander | seahorse,2,,Amphibians have moist skin and begin their lives in water.,"A giraffe is a mammal. It has hair and feeds its young milk. Giraffes eat mostly leaves that are too high up for other animals to reach. A tiger salamander is an amphibian. It has moist skin and begins its life in water. Tiger salamanders often live in underground burrows. A seahorse is a fish. It lives underwater. It has fins, not limbs. Seahorses live in shallow, warm water. They can use their tails to hold on to plants. A loon is a bird. It has feathers, two wings, and a beak. Loons usually live near lakes. They dive in the water to hunt for food.",690,124
mt0139,r004737,r004737,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,physics,3215,0.3150855365474339,Compare the speeds of moving objects,200,1.0,grade2,Force and motion,Compare the motion of two blue jays. Which blue jay was moving at a higher speed?,a blue jay that moved 330kilometers in 10hours | a blue jay that moved 315kilometers in 10hours,0,,An object's speed tells you how fast the object is moving. Speed depends on both distance and time. Distance tells you how far the object has moved. One unit used to measure distance is the kilometer. Time tells you how long the object has spent moving. One unit used to measure time is the hour. Think about two objects moving for the same amount of time. The object that is moving faster will go a farther distance in that time. It is moving at a higher speed.,"Look at the distance each blue jay moved and the time it took to move that distance. One blue jay moved 330 kilometers in 10 hours. The other blue jay moved 315 kilometers in 10 hours. Notice that each blue jay spent the same amount of time moving. The blue jay that moved 330 kilometers moved a farther distance in that time. So, that blue jay must have moved at a higher speed.",1026,192
mt0140,r014316,r014316,validation,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the amphibian.,horned frog | robin | sugar glider | ostrich,0,,Amphibians have moist skin and begin their lives in water.,"A sugar glider is a mammal. It has fur and feeds its young milk. Sugar gliders can jump long distances from tree to tree. They have flaps of loose skin on their sides. These flaps help them stay in the air. A horned frog is an amphibian. It has moist skin and begins its life in water. Frogs live near water or in damp places. Most frogs lay their eggs in water. A robin is a bird. It has feathers, two wings, and a beak. A robin is a songbird. It sings different songs at different times of the day. An ostrich is a bird. It has feathers, two wings, and a beak. The ostrich is the largest bird alive today. Ostriches cannot fly, but they can run very fast.",791,149
mt0141,r018675,r018675,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,figurative-language,1260,1.0,Recall the source of an allusion,337,1.0,grade10,Literary devices,"What is the source of the allusion in the sentence below? Greta entered the bustling, aromatic spice market in Istanbul and said to her travel companion, ""We're not in Kansas anymore.""",a poem | a movie,1,,"An allusion is a brief mention of something or someone well known, often from mythology, history, or literature. An allusion lets you reference ideas from an entire story in just a few words. ""I'd better get home before I turn into a pumpkin!"" Lila remarked. Here, Lila alludes to the fairy tale ""Cinderella,"" in which Cinderella must leave the ball before the coach that brought her transforms into a pumpkin. The allusion shows that Lila must depart immediately.","The source of the allusion We're not in Kansas anymore is a movie. In the 1939 film The Wizard of Oz, Dorothy, a young farm girl from Kansas, finds herself in Oz, an unusual place that looks nothing like her home. She says to her dog, ""Toto, I've a feeling we're not in Kansas anymore."" The allusion We're not in Kansas anymore means we're in an unfamiliar place.",1036,181
mt0142,r005598,r005598,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Explore words with new or contested usages,215,1.0,grade12,Word usage and nuance,Which text uses the word terribly in its traditional sense?,"After the birth of their child, Brooke and Edwin hardly slept; for weeks, the newborn baby cried terribly throughout the night. | After the birth of their child, Brooke and Edwin were terribly exhausted; for weeks, the newborn baby cried throughout the night.",0,,"Words change in meaning when speakers begin using them in new ways. For example, the word peruse once only meant to examine in detail, but it's now also commonly used to mean to look through in a casual manner. When a word changes in meaning, its correct usage is often debated. Although a newer sense of the word may be more commonly used, many people consider a word's traditional definition to be the correct usage. Being able to distinguish the different uses of a word can help you use it appropriately for different audiences. Britney perused her notes, carefully preparing for her exam. The traditional usage above is considered more standard. David perused the magazine, absentmindedly fli...","The first text uses terribly in its traditional sense: in a terrible manner. After the birth of their child, Brooke and Edwin hardly slept; for weeks, the newborn baby cried terribly throughout the night. The second text uses terribly in its nontraditional sense: extremely; very. After the birth of their child, Brooke and Edwin were terribly exhausted; for weeks, the newborn baby cried throughout the night. Most style guides recommend to use the traditional sense of the word terribly because it is considered more standard.",1687,273
mt0143,r000802,r000802,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,"Tariff, nullification, and bank war",1,1.0,grade8,The Jacksonian period,"People still debate economic policy today. Based on the definition above, which of the following is a question about economic policy?",Should a panda be considered a bear? | Who should have the right to vote? | Should students raise their hands before answering? | Should the government raise taxes to build roads?,3,"Jacksonian America was the period of United States history from the 1820s to the 1840s. It is named after Andrew Jackson, who was president for part of that time. In the following questions, you will learn about debates that took place in Jacksonian America over economic policy. Read the definition of economic policy. Then answer the question below.
Economic policy is the set of decisions the government makes about how to get and use money and resources. It also includes rules about how people and businesses can use resources, produce goods, and earn or spend money.",,"Look at the underlined part of the definition. Economic policy is the set of decisions the government makes about how to get and use money and resources. It also includes rules about how people and businesses can use resources, produce goods, and earn or spend money. Based on that definition, this choice is correct: Should the government raise taxes to build roads? This question is about how the government should collect and spend money, so it is a question about economic policy.",1379,228
mt0144,r011485,r011485,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the fish.,African bullfrog | blue-footed booby | African elephant | green moray eel,3,,"Fish live underwater. They have fins, not limbs.","An African elephant is a mammal. It has hair and feeds its young milk. Elephants live in groups called herds. The oldest female in the herd is usually the leader. A blue-footed booby is a bird. It has feathers, two wings, and a beak. Blue-footed boobies live on tropical islands in the Pacific Ocean. A green moray eel is a fish. It lives underwater. It has fins, not limbs. Eels are long and thin. They may have small fins. They look like snakes, but they are fish! An African bullfrog is an amphibian. It has moist skin and begins its life in water. Frogs live near water or in damp places. Most frogs lay their eggs in water.",776,138
