annotation_id,resource_id,original_id,split,has_image,suggested_missing_type,candidate_reason,human_label,label_confidence,label_note,subject,topic,topic_count,topic_missing_rate,skill,skill_count,skill_missing_rate,grade,category,question,choices,answer,hint,lecture,solution,text_length,word_count
mt0186,r003044,r003044,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,The Civil War: the First Battle of Bull Run to Gettysburg,1,1.0,grade4,The Civil War and Reconstruction,"From Whitman's account, what probably happened at the battle?",The Union army fought the Confederate army to a tie. | The Union army was defeated and forced to retreat. | The Union army won the battle and took Manassas Junction. | The Confederate army had burned down the Long Bridge.,1,"In June 1861, the Union army marched south from Washington, D.C., into Virginia. Its goal was to seize Manassas Junction, an important railroad center.
The following passage is the memory of Walt Whitman, who was living in Washington, D.C., at the time. Use it to answer the question below.
The defeated troops [started] pouring into Washington over the Long Bridge at daylight on Monday, 22nd July . . . all the men with this coating of sweat and rain, now recoiling back, pouring over the Long Bridge — a horrible march of twenty miles, returning to Washington baffled, humiliated, panic-struck.",,"Look at the underlined sentences from the passage. The defeated troops [started] pouring into Washington over the Long Bridge at daylight on Monday, 22 nd July . . . all the men with this coating of sweat and rain, now recoiling back, pouring over the Long Bridge — a horrible march of twenty miles, returning to Washington baffled, humiliated, panic-struck. Remember that Walt Whitman was writing about the Union army. Whitman uses words such as ""defeated,"" ""humiliated,"" and ""panic-struck"" to describe the returning Union soldiers. The Union army was defeated and forced to retreat.",1474,241
mt0187,r010233,r010233,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the bird.,dwarf crocodile | human | gray crowned crane | wombat,2,,"Birds have feathers, two wings, and a beak.","A wombat is a mammal. It has fur and feeds its young milk. Wombats have strong claws on their front feet. They use their claws to dig underground holes called burrows. A human is a mammal. It has hair and feeds its young milk. Humans are a type of animal called a primate. Monkeys and apes are also primates. A dwarf crocodile is a reptile. It has scaly, waterproof skin. Crocodiles hunt their prey in or near water. A gray crowned crane is a bird. It has feathers, two wings, and a beak. Cranes wade in shallow water to look for food. Cranes eat insects, worms, and plants.",697,126
mt0188,r012398,r012398,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Inherited and acquired traits: use evidence to support a statement,585,1.0,grade8,Genes to traits,What information supports the conclusion that Sandra acquired this trait?,Sandra's scar was caused by an accident. She cut her arm when she fell off her bicycle. | Sandra's scar is on her right elbow. Her father also has a scar on his right elbow. | Sandra's sister has a bruise from falling on her elbow.,0,"Read the description of a trait.
Sandra has a scar on her right elbow.","Organisms, including people, have both inherited and acquired traits. Inherited and acquired traits are gained in different ways. Inherited traits are passed down from biological parents to their offspring through genes. Genes are pieces of hereditary material that contain the instructions that affect inherited traits. Offspring receive their genes, and therefore gain their inherited traits, from their biological parents. Inherited traits do not need to be learned. Acquired traits are gained during a person's life. Some acquired traits, such as riding a bicycle, are gained by learning. Other acquired traits, such as scars, are caused by the environment. Parents do not pass acquired traits...",,1105,176
mt0189,r020755,r020755,test,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,world-history,65,0.1846153846153846,Portuguese and Spanish expeditions: part II,1,1.0,grade6,Age of Exploration,"Imagine you are the ruler of Spain. You are determined to trade in the Indian Ocean, but the Portuguese are blocking you from sending expeditions around Africa. What would be the best solution to this problem?",break the treaty and start an expensive war | give up and focus instead on trade in Europe | look for other routes to the Indian Ocean,2,"While the Portuguese were working their way around the coast of Africa, other European countries, such as Spain, also wanted to trade in the Indian Ocean. But Portugal already controlled sea trade along the West African coast. In fact, the rulers of Spain had signed a treaty agreeing not to trade there.",,"The Portuguese blocked Spanish expeditions by preventing them from sailing around Africa. For the ruler of Spain, the best solution to this problem would be to look for other routes to the Indian Ocean. Going to war with Portugal's strong navy would be costly and risky. Giving up would mean that Spain would lose out on the opportunity to become wealthy from the spice trade. This map shows the ports that Portugal controlled in Africa by 1492. Portugal made sailing around Africa a real challenge for other Europeans!",1176,201
mt0190,r004658,r004658,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the fish.,shoebill | golden frog | bison | hammerhead shark,3,,"Fish live underwater. They have fins, not limbs.","A hammerhead shark is a fish. It lives underwater. It has fins, not limbs. Hammerhead sharks get their names from the shape of their heads. They have a wide, flat head and a small mouth. A golden frog is an amphibian. It has moist skin and begins its life in water. Frogs live near water or in damp places. Most frogs lay their eggs in water. A bison is a mammal. It has fur and feeds its young milk. Male bison have horns. They can use their horns to defend themselves. A shoebill is a bird. It has feathers, two wings, and a beak. Shoebills live in tropical East Africa. Shoebills get their name from their shoe-shaped beaks.",751,135
mt0191,r020376,r020376,test,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the bird.,anchovy | porcupinefish | fruit bat | flamingo,3,,"Birds have feathers, two wings, and a beak.","An anchovy is a fish. It lives underwater. It has fins, not limbs. An anchovy is a small fish that lives in the ocean. Like some other types of fish, anchovies swim in large groups called schools. A porcupinefish is a fish. It lives underwater. It has fins, not limbs. Porcupinefish can puff up their bodies with air or water to scare off predators. A flamingo is a bird. It has feathers, two wings, and a beak. Flamingos live in large groups. These groups are called flocks. A fruit bat is a mammal. It has hair and feeds its young milk. Fruit bats eat fruit and drink nectar from flowers. They have special teeth to help them bite through fruit skins.",769,137
mt0192,r010675,r010675,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,physics,3215,0.3150855365474339,Compare properties of materials,151,1.0,grade2,Materials,Which would smell more?,gold nugget | paint,1,,"Every object is made of one or more materials. A material is a type of matter. Wood, glass, metal, and plastic are common materials. A material has different properties. A material's properties tell you how it looks, feels, tastes, or smells.","Smelly is a property. A smelly material has a strong smell. Look at each picture, one at a time. Imagine smelling the material shown in each picture. Of the choices, the paint would smell more. Wet paint has a strong smell.",516,89
mt0193,r012290,r012290,train,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,physics,3215,0.3150855365474339,Identify multiple materials in objects,57,0.0,grade2,Materials,Which material is this coat made of?,wax | wool,1,,"A material is a type of matter. Wood, glass, metal, and plastic are common materials. Some objects are made of just one material. Most nails are made of metal. Other objects are made of more than one material. This hammer is made of metal and wood.","Look at the picture of the coat. The coat is made of two materials. The buttons are made of plastic. The rest of the coat is made of wool. Wool comes from the fluffy coats of sheep! First, a farmer cuts the sheep's coats. Then, the wool is spun into yarn. The yarn can be dyed and used to make clothes.",605,116
mt0194,r008657,r008657,train,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,earth-science,1152,0.2821180555555556,"Classify rocks as igneous, sedimentary, or metamorphic",44,0.0,grade7,Rocks and minerals,What type of rock is quartzite?,igneous | metamorphic | sedimentary,1,"This is a piece of quartzite. Quartzite forms when sandstone is changed by high temperature and pressure.
Quartzite is made mostly of the mineral quartz. It can also contain small amounts of other minerals. Depending on the minerals it contains, a piece of quartzite can be white, gray, pink, red, green, or blue.","Igneous rock is formed when melted rock cools and hardens into solid rock. This type of change can occur at Earth's surface or below it. Sedimentary rock is formed when layers of sediment are pressed together, or compacted, to make rock. This type of change occurs below Earth's surface. Metamorphic rock is formed when a rock is changed by very high temperature and pressure. This type of change often occurs deep below Earth's surface. Over time, the old rock becomes a new rock with different properties.","Quartzite is a metamorphic rock. Like other metamorphic rocks, it forms when a rock is changed by high temperature and pressure. Heat and pressure can change the type and arrangement of minerals in a rock. This change forms a new rock with different properties. Quartzite can form when sedimentary rocks such as sandstone are changed by heat and pressure.",1251,207
mt0195,r013100,r013100,validation,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the amphibian.,robin | cane toad | sea turtle | koala,1,,Amphibians have moist skin and begin their lives in water.,"A koala is a mammal. It has fur and feeds its young milk. Koalas sleep for up to 20 hours a day! A robin is a bird. It has feathers, two wings, and a beak. A robin is a songbird. It sings different songs at different times of the day. A sea turtle is a reptile. It has scaly, waterproof skin. Sea turtles live in the water, but they lay their eggs on land. A cane toad is an amphibian. It has moist skin and begins its life in water. Toads do not have teeth! They swallow their food whole.",617,119
mt0196,r015036,r015036,validation,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,biology,4098,0.486822840409956,Use Punnett squares to calculate probabilities of offspring types,97,0.0,grade8,Genes to traits,What is the probability that a human produced by this cross will be heterozygous for the xeroderma pigmentosum gene?,4/4 | 2/4 | 3/4 | 0/4 | 1/4,1,"This passage describes the xeroderma pigmentosum trait in humans:
Xeroderma pigmentosum is a condition that causes skin to be easily damaged by sunlight. Humans with xeroderma pigmentosum avoid exposure to sunlight by wearing protective clothing, using sunscreen, and not going outside during the day.
In a group of humans, some individuals have xeroderma pigmentosum and others do not. In this group, the gene for the xeroderma pigmentosum trait has two alleles. The allele for not having xeroderma pigmentosum (E) is dominant over the allele for having xeroderma pigmentosum (e).
This Punnett square shows a cross between two humans.","Offspring genotypes: homozygous or heterozygous? How do you determine whether an organism is homozygous or heterozygous for a gene? Look at the alleles in the organism's genotype for that gene. An organism with two identical alleles for a gene is homozygous for that gene. If both alleles are dominant, the organism is homozygous dominant for the gene. If both alleles are recessive, the organism is homozygous recessive for the gene. An organism with two different alleles for a gene is heterozygous for that gene. In a Punnett square, each box represents a different outcome, or result. Each of the four outcomes is equally likely to happen. Each box represents one way the parents' alleles can ...",,2648,465
mt0197,r006737,r006737,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,The American Revolution: the rebellion begins,1,1.0,grade4,The American Revolution,"In 1774, people across the colonies knew that they needed to respond to the Intolerable Acts. However, they disagreed about how to respond. How did they resolve this disagreement?","They took a vote of all white men in all the colonies. | The colonies split into two groups, and each group responded separately. | The colonists asked George Washington to decide for them. | Each colony sent representatives to a meeting to discuss the options.",3,,,"In 1774, people in the colonies sent representatives to a meeting to discuss how to respond to the Intolerable Acts. This meeting, which took place from September to October, came to be known as the First Continental Congress. The Congress included 52 delegates, or representatives, from 12 colonies. Only Georgia chose not to participate.",790,126
mt0198,r019142,r019142,test,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Identify functions of plant cell parts,10,1.0,grade7,Cells,Select the part that contains the information that a plant cell uses for growth and activities.,chloroplasts | chromosomes | mitochondria | Golgi,1,,Plant cells are made up of many different parts. Each cell part has a function that helps the cell survive and grow. Some cell parts are called organelles. Organelles are cell structures that are surrounded by their own membranes. Here are some of the organelles in plant cells: Chloroplasts and mitochondria work together to help the cell get the energy it needs. The chloroplasts use photosynthesis to make sugar. The mitochondria break down this sugar and release energy that the cell can use for all of its activities. The nucleus directs cell activities by sending instructions to different parts of the cell. The nucleus contains structures called chromosomes. The chromosomes are made mostl...,"Chromosomes contain the information that the cell uses for growth and activities. This information helps control what the cell does and how it grows and develops. In plant and animal cells, the chromosomes are inside the nucleus.",2757,449
mt0199,r007870,r007870,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Classify logical fallacies,373,1.0,grade7,Developing and supporting arguments,"Which logical fallacy is used in the text? Sally never lies. She told me herself, so it must be true.","false causation: the assumption that because two things happened together, one caused the other | circular reasoning: an argument that supports a claim with the claim itself",1,,"A strong argument uses valid reasoning and logic in support of a claim. When an argument or claim introduces irrelevant information or misrepresents the issues at hand, it may be committing a logical fallacy. Logical fallacies can hurt a writer's credibility and can lead readers to draw false conclusions. A logical fallacy may present irrelevant information: Fallacy | Description ad hominem | a personal attack meant to discredit one's opponent appeal to nature | an argument that assumes the natural choice is always the best choice bandwagon fallacy | an argument that assumes the popular choice is always the best choice circular reasoning | an argument that supports a claim with the claim ...","The text argues that Sally is telling the truth because she says she never lies. However, the ""evidence"" is just a restatement of the claim itself. This illustrates a type of logical fallacy known as circular reasoning.",1842,302
mt0200,r005438,r005438,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Abraham Lincoln,2,1.0,grade3,Historical figures,What is Abraham Lincoln famous for?,He helped write the Declaration of Independence. | He was president of the United States. | He gave women the right to vote.,1,,,Abraham Lincoln was the 16 th president of the United States. He is famous for helping to end slavery. He is also famous for leading the country through the Civil War.,336,58
mt0201,r016897,r016897,validation,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Antebellum Period: economies of the North and South,1,1.0,grade4,Early 19th century American history,The time between 1820 and 1860 is called the antebellum period. What does antebellum mean?,after the war | wealthy | revolutionary | before the war,3,,,"Antebellum means ""before the war."" Ante and bellum are Latin root words. The root ante means ""before."" The root bellum means ""war."" The antebellum period is named for the war that followed it: the Civil War.",364,59
mt0202,r016939,r016939,validation,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,The War of 1812: events and effects,1,1.0,grade5,Early 19th century American history,Complete the sentence. The War of 1812 began in June of 1812 when () declared war on ().,France . . . Great Britain | the United States . . . Great Britain | Great Britain . . . the United States | Great Britain . . . France,1,,,"The War of 1812 began on June 18, 1812, when the United States declared war on Great Britain. President James Madison of the United States signed Congress's declaration of war against Great Britain.",432,79
mt0203,r001679,r001679,train,1,observed_reference,has_image=1 reference sample for calibration,,,,language science,reading-comprehension,84,0.4523809523809523,Read and understand informational passages,20,0.0,grade2,Independent reading comprehension,Why do stick insects look like sticks?,so they can hide on trees | so birds can find them more easily,0,"Read the passage about stick insects.
Stick insects are a tasty snack for birds and other animals. But these bugs have a tricky way to hide. They look like sticks! This makes them hard to spot in the trees where they live. They also don't move much.
Stick insects have another neat trick. If a bird grabs one by the leg, a stick insect can still get away. It just lets its leg fall off! Amazingly, stick insects can grow back any legs they lose.",,Look at the passage. It tells you why stick insects look like sticks. Stick insects are a tasty snack for birds and other animals. But these bugs have a tricky way to hide. They look like sticks! This makes them hard to spot in the trees where they live. They also don't move much.,835,159
mt0204,r000497,r000497,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Use evidence to classify animals,29,1.0,grade5,Classification,Select the one animal that has all of the arachnid traits listed above.,"White-spotted octopuses have tentacles, which are also called arms. White-spotted octopuses can use their tentacles to reach between corals and grab fish. These octopuses have a soft red body with white spots. | Leaf-curling spiders spin webs with a leaf at the center. These spiders have an exoskeleton and eight legs, but no antennae.",1,"Arachnids are a group of animals with similar traits. The following traits can be used to identify arachnids:
They have eight legs.
They have an exoskeleton.
They have no antennae. Observe the animals and read the descriptions.","Scientists sort animals with similar traits into groups. This is called classification. Classification helps scientists learn about how animals live. How do scientists classify animals? First, they make observations about an animal. Scientists observe the animal's traits, including its body parts and behavior. Then, scientists compare the animal's traits to other animals' traits. Scientists classify animals with similar traits into a group.","To decide if an animal is part of a group, look at the traits of the group. Arachnids have the following traits: They have eight legs. They have an exoskeleton. They have no antennae. Compare each animal's traits to the group's traits. Select the animal with traits similar to the group's traits. A leaf-curling spider has the following traits: It has eight legs. It has an exoskeleton. It has no antennae. A leaf-curling spider has the traits of an arachnid. A leaf-curling spider is an arachnid. A white-spotted octopus has the following traits: It has a soft body. It has tentacles. A white-spotted octopus does not have all of the traits of an arachnid. A white-spotted octopus is a mollusk.",1782,285
mt0205,r009278,r009278,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the amphibian.,snowy owl | helmeted iguana | brown pelican | arroyo toad,3,,Amphibians have moist skin and begin their lives in water.,"An arroyo toad is an amphibian. It has moist skin and begins its life in water. Toads do not have teeth! They swallow their food whole. A snowy owl is a bird. It has feathers, two wings, and a beak. Snowy owls live in cold places. Even their feet have feathers to keep warm! A brown pelican is a bird. It has feathers, two wings, and a beak. Brown pelicans live near water. They can dive underwater to catch fish. A helmeted iguana is a reptile. It has scaly, waterproof skin. Iguanas are a type of lizard. Iguanas eat plants and fruit.",683,123
mt0206,r020651,r020651,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Classify logical fallacies,373,1.0,grade10,Developing and supporting arguments,"Which logical fallacy is used in the text? Leon must not have enjoyed the casserole, or he would have asked for a second serving.",bandwagon fallacy: the assumption that the popular choice is automatically correct | appeal to nature: the assumption that natural things are always good | false dichotomy: an argument that presents only two choices when more options exist,2,,"A strong argument uses valid reasoning and logic in support of a claim. When an argument or claim introduces irrelevant information or misrepresents the issues at hand, it may be committing a logical fallacy. Logical fallacies can hurt a writer's credibility and can lead readers to draw false conclusions. A logical fallacy may present irrelevant information: Fallacy | Description ad hominem | an attack against the person making the argument, rather than the argument itself appeal to nature | an argument that assumes the natural choice is always the best choice bandwagon fallacy | an argument that assumes the popular choice is always the best choice circular reasoning | an argument that su...","The text argues that if Leon enjoyed the casserole, then he would have eaten more. However, Leon could have enjoyed the casserole without wanting a second serving. This illustrates a type of logical fallacy known as a false dichotomy.",2017,324
mt0207,r009860,r009860,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,world-history,65,0.1846153846153846,Science and technology in early China,3,1.0,grade7,Early China,Which of the following is an example of technologies?,a loom to weave fabric | a hurricane that damages homes,0,"People in early China invented many new types of technologies. Today, the word ""technology"" often refers to electronic objects such as computers and cell phones. But technology can be any device or object that helps people solve problems or complete tasks more easily.",,,383,62
mt0208,r000520,r000520,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,world-history,65,0.1846153846153846,Origins of Judaism,1,1.0,grade6,World religions,Judaism (JU-dee-izm) is a religion that has existed for thousands of years. What are people who practice Judaism called?,Jains | Christians | Jews | Hindus,2,,,"Today, people who practice Judaism, or actively follow its teachings and traditions, are called Jews. But there are also many Jews who don't take part in religious practices. These people may still think of themselves as Jews because of their ancestry, or family history. Early in Jewish history, ancestors of the first Jews were known as Hebrews and then Israelites.",532,83
mt0209,r013954,r013954,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,units-and-measurement,870,1.0,Choose units of time,97,1.0,grade3,Units and measurement,How long does it take to peel a banana?,13 seconds | 13 hours,0,Select the better estimate.,"Measurements are written with both a number and a unit. The unit comes after the number. The unit shows what the number means. Imagine being told that the bus leaves in 7. You might be thinking, 7 what? Does the bus leave in 7 minutes? 7 seconds? The number 7 on its own does not give you much information about when the bus is leaving. That is because the units are missing. Time is usually measured in units of seconds, minutes, or hours. It takes about 1 second to sneeze and 1 minute to get dressed in the morning. It takes about 1 hour to bake a pie in the oven. There are 60 seconds in 1 minute. So, 1 second is much less than 1 minute. There are 60 minutes in 1 hour. So, 1 minute is much l...",The better estimate for how long it takes to peel a banana is 13 seconds. 13 hours is too slow.,904,180
mt0210,r007163,r007163,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,reference-skills,724,1.0,Use guide words,697,1.0,grade4,Reference skills,Would you find the word shoulder on a dictionary page with the following guide words? somehow - spill,no | yes,0,,"Guide words appear on each page of a dictionary. They tell you the first word and last word on the page. The other words on the page come between the guide words in alphabetical order. To put words in alphabetical order, put them in order by their first letters. If the first letters are the same, look at the second letters. If the second letters are the same, look at the third letters, and so on. If one word is shorter, and there are no more letters to compare, then the shorter word comes first in alphabetical order. For example, be comes before bed.","Put the words in alphabetical order. Since shoulder is not between the guide words somehow - spill, it would not be found on that page.",809,149
mt0211,r015376,r015376,validation,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the amphibian.,koala | helmeted iguana | alpine newt | red crowned crane,2,,Amphibians have moist skin and begin their lives in water.,"An alpine newt is an amphibian. It has moist skin and begins its life in water. Some newts live in water. Other newts live on land but lay their eggs in water. A helmeted iguana is a reptile. It has scaly, waterproof skin. Iguanas are a type of lizard. Iguanas eat plants and fruit. A koala is a mammal. It has fur and feeds its young milk. Koalas sleep for up to 20 hours a day! A red crowned crane is a bird. It has feathers, two wings, and a beak. Cranes wade in shallow water to look for food. Cranes eat insects, worms, and plants.",683,127
mt0212,r009627,r009627,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the bird.,manta ray | emerald hummingbird | grass frog | green iguana,1,,"Birds have feathers, two wings, and a beak.","A green iguana is a reptile. It has scaly, waterproof skin. Iguanas are a type of lizard. Iguanas eat plants and fruit. An emerald hummingbird is a bird. It has feathers, two wings, and a beak. Hummingbirds can fly backwards and upside-down! A manta ray is a fish. It lives underwater. It has fins, not limbs. Rays have a different shape than many other fish. Rays are large and flat. They have wide, triangle-shaped fins that help them swim long distances. A grass frog is an amphibian. It has moist skin and begins its life in water. Frogs live near water or in damp places. Most frogs lay their eggs in water.",741,131
mt0213,r016385,r016385,validation,1,observed_reference,has_image=1 reference sample for calibration,,,,social science,geography,2956,0.0040595399188092,Identify state capitals of the Midwest,297,0.0,grade4,State capitals,What is the capital of North Dakota?,Bismarck | Springfield | Jefferson City | Frankfort,0,,,Bismarck is the capital of North Dakota.,138,19
mt0214,r003560,r003560,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Identify plants and animals,88,1.0,grade3,Classification,Select the animal.,Apple trees can grow fruit. | Vultures eat mammals and birds. | Dandelions can grow small yellow flowers. | Pine trees have green leaves.,1,,"Plants and animals are living things. Living things are called organisms. Plants come in many shapes and sizes. Most plants grow in the ground. They might grow leaves, flowers, and fruit. Plants cannot move around on their own like animals can. Animals also come in many shapes and sizes. Most animals can move around. Animals might run, swim, jump, or fly. Animals eat plants or other organisms for food.","An apple tree is a plant. It can grow fruit. People have been growing apples for thousands of years. There are more than 7,500 types of apples! A vulture is an animal. It eats mammals and birds. Vultures usually do not hunt live animals. They eat animals that are already dead! This behavior is called scavenging. A pine tree is a plant. It has green leaves. Pine tree seeds grow in cones. Trees that grow cones are called conifers. A dandelion is a plant. It can grow small yellow flowers. Dandelion seeds can be blown long distances by the wind.",1118,193
mt0215,r016222,r016222,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,figurative-language,1260,1.0,Recall the source of an allusion,337,1.0,grade9,Literary devices,What is the source of the allusion in the sentence below? Emma was known among her coworkers for her spartan ways.,the Bible | Greek history,1,,"An allusion is a brief mention of something or someone well known, often from mythology, history, or literature. An allusion lets you reference ideas from an entire story in just a few words. ""I'd better get home before I turn into a pumpkin!"" Lila remarked. Here, Lila alludes to the fairy tale ""Cinderella,"" in which Cinderella must leave the ball before the coach that brought her transforms into a pumpkin. The allusion shows that Lila must depart immediately.","The source of the allusion spartan is Greek history. Soldiers from the city of Sparta in ancient Greece were known for their self-restraint, self-discipline, and indifference to luxury. The allusion spartan means simple and austere.",844,138
mt0216,r013029,r013029,validation,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the amphibian.,green chameleon | hammerhead shark | western toad | Banggai cardinalfish,2,,Amphibians have moist skin and begin their lives in water.,"A hammerhead shark is a fish. It lives underwater. It has fins, not limbs. Hammerhead sharks get their names from the shape of their heads. They have a wide, flat head and a small mouth. A green chameleon is a reptile. It has scaly, waterproof skin. Chameleons eat insects. They use their long, sticky tongues to catch their prey. A western toad is an amphibian. It has moist skin and begins its life in water. Toads do not have teeth! They swallow their food whole. A Banggai cardinalfish is a fish. It lives underwater. It has fins, not limbs. Cardinalfish often live near coral reefs. They are nocturnal, which means that they are active mostly at night.",819,138
mt0217,r001719,r001719,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Identify vague pronoun references,261,1.0,grade7,Pronouns and antecedents,Which of the following contains a vague pronoun reference?,"Mrs. Herman's phone rang just as she finished brewing Amy a cup of tea. | Just as Mrs. Herman finished brewing Amy a cup of tea, her phone rang.",1,,"When writing, make sure to avoid vague pronoun references. A vague pronoun reference occurs when a pronoun could refer to more than one possible antecedent. When Lisa and Kim finally landed, she breathed a sigh of relief. The pronoun she could refer to either Lisa or Kim, so the meaning of the sentence is unclear. Vague pronoun references can be corrected in one of two ways: 1. Replace the pronoun with its correct antecedent: When Lisa and Kim finally landed, Lisa breathed a sigh of relief. 2. Rewrite the sentence: Lisa breathed a sigh of relief when she and Kim finally landed. A vague pronoun reference also occurs when they, them, their, theirs, it, or its is used without its antecedent....","The first answer choice contains a vague pronoun reference. The pronoun her could refer to Mrs. Herman's or Amy's. Just as Mrs. Herman finished brewing Amy a cup of tea, her phone rang. The second answer choice shows a possible correction for the vague pronoun reference. The text has been rewritten so that the meaning is clear. Mrs. Herman's phone rang just as she finished brewing Amy a cup of tea.",1623,283
mt0218,r001111,r001111,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,units-and-measurement,870,1.0,Choose customary units of mass,91,1.0,grade4,Units and measurement,What is the mass of a guitar?,8 tons | 8 ounces | 8 pounds,2,Select the best estimate.,"Measurements are written with both a number and a unit. The unit comes after the number. The unit shows what the number means. Mass is a measurement of how much matter something contains. There are many different units of mass. When you are using customary units, mass may be written with units of ounces, pounds, or tons. There are 16 ounces in 1 pound and 2,000 pounds in 1 ton. So, 1 ounce is less than 1 pound and much less than 1 ton. A slice of bread has a mass of about 1 ounce, while a can of beans has a mass of about 1 pound. A small car has a mass of about 1 ton.",The best estimate for the mass of a guitar is 8 pounds. 8 ounces is too light and 8 tons is too heavy.,768,157
