annotation_id,resource_id,original_id,split,has_image,suggested_missing_type,candidate_reason,human_label,label_confidence,label_note,subject,topic,topic_count,topic_missing_rate,skill,skill_count,skill_missing_rate,grade,category,question,choices,answer,hint,lecture,solution,text_length,word_count
mt0260,r017248,r017248,test,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,punctuation,514,1.0,Formatting titles,120,1.0,grade6,Formatting,Which correctly shows the title of a short story?,"Pigs Is Pigs | ""Pigs Is Pigs""",1,,"The title of a book, movie, play, TV show, magazine, or newspaper should be in italics. If you write it by hand, it can be underlined instead. A Midsummer Night's Dream The title of a poem, song, article, or short story should be in quotation marks. ""You Are My Sunshine""","A short story should be in quotation marks. The correct title is ""Pigs Is Pigs.""",440,80
mt0261,r018651,r018651,test,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Body parts and their functions,10,1.0,grade2,Animals,Which body part takes air into the body?,lungs | stomach | muscles,0,,,,72,11
mt0262,r014721,r014721,validation,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,biology,4098,0.486822840409956,Describe ecosystems,238,0.0,grade3,Ecosystems,Which better describes the De Biesbosch National Park ecosystem?,It has land that is covered with water during most of the year. It also has other water ecosystems nearby. | It has soil that is poor in nutrients. It also has other water ecosystems nearby.,0,"Figure: De Biesbosch National Park.
De Biesbosch National Park is a wetland ecosystem in the Netherlands.","An ecosystem is formed when living and nonliving things interact in an environment. There are many types of ecosystems. Here are some ways in which ecosystems can differ from each other: the pattern of weather, or climate the type of soil or water the organisms that live there","A wetland is a type of ecosystem. Wetlands have the following features: land that is covered with water during most of the year, soil that is rich in nutrients, and other water ecosystems nearby. So, De Biesbosch National Park has land that is covered with water during most of the year. It also has other water ecosystems nearby.",975,166
mt0263,r012765,r012765,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,figurative-language,1260,1.0,Interpret figures of speech,257,1.0,grade8,Literary devices,"What does the allusion in this text suggest? Tyler seems to have the Midas touch. Without any special experience or training, he launched a thriving business and then established a well-respected charity.",Tyler is successful at all that he does. | Tyler has a hands-on approach to his work.,0,,"Figures of speech are words or phrases that use language in a nonliteral or unusual way. They can make writing more expressive. An allusion is a brief reference to something or someone well known, often from history or literature. ""I'd better get home before I turn into a pumpkin!"" Lila remarked.","The text uses an allusion, a brief reference to someone or something well known. The allusion the Midas touch suggests that Tyler is successful at all that he does. In Greek mythology, King Midas has the power to turn anything he touches into gold, easily creating value from nothing.",879,148
mt0264,r001621,r001621,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Describe and construct conifer life cycles,21,0.4285714285714286,grade4,Plants,"Complete the sentence. an egg is fertilized, it can become a ().",After . . . cone | After . . . seed | Before . . . cone | Before . . . seed,1,,"Conifers are plants that grow cones. Conifers use their cones to reproduce, or make new plants like themselves. How do conifers use their cones to reproduce? Conifers can grow male and female cones. Male cones make pollen, and female cones make eggs. Pollination is what happens when wind blows pollen from male cones onto female cones. After pollination, sperm from the pollen can combine with eggs. This is called fertilization. The fertilized eggs grow into seeds. The seeds can fall out of the cones and land on the ground. When a seed lands on the ground, it can germinate, or start to grow into a new plant.","Fertilized eggs grow into seeds. An egg cannot become a seed until after it is fertilized. A seed can grow into a new plant, which can grow cones. But a fertilized egg does not become a cone.",955,176
mt0265,r004528,r004528,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,"Identify mammals, birds, fish, reptiles, and amphibians",342,0.2192982456140351,grade5,Classification,Select the mammal.,western toad | coral snake | gray wolf | grass frog,2,,Mammals have hair or fur and feed their young milk.,"A gray wolf is a mammal. It has fur and feeds its young milk. Wolves often live in family groups. A wolf mother, father, and their children travel together. A coral snake is a reptile. It has scaly, waterproof skin. Coral snakes spend most of their time underground or hiding under leaves. A western toad is an amphibian. It has moist skin and begins its life in water. Toads do not have teeth! They swallow their food whole. A grass frog is an amphibian. It has moist skin and begins its life in water. Frogs live near water or in damp places. Most frogs lay their eggs in water.",711,130
mt0266,r017131,r017131,test,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,natural science,literacy-in-science,34,0.1470588235294118,Science literacy: how does the nervous system produce phantom pain?,2,1.0,grade8,Anatomy and physiology,Why might a person have a limb amputated?,The limb has healed from a serious disease. | The limb cannot recover from an infection.,1,"If a person's body is damaged, the body can often heal itself. But sometimes, disease or injury can cause damage that is too severe to heal. When a limb is too severely damaged to heal, it may need to be amputated, or removed.
For example, a doctor can treat an infected limb with medicine. But if the infection does not go away, it can spread to the rest of the person's body. To stop the infection from spreading, the infected limb may need to be amputated.
In other cases, when a limb is badly injured, the skin, bones, muscles, and nerves may be severely damaged. If the damaged tissue cannot heal, it may die. The severely damaged or dead tissue then needs to be amputated.",,,814,148
mt0267,r012106,r012106,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Bill Gates,1,1.0,grade2,Historical figures,Complete the sentences. Bill Gates is a business leader. He became famous for ().,playing sports | making movies | running for president | working with computers,3,,,"Bill Gates is most famous for working with computers. He first became interested in computers when he was 13 years old. What were computers like when Bill Gates was 13? Bill Gates was 13 in 1969. Back then, computers were much larger and more expensive than they are today. A computer could take up a whole room! Most schools did not have enough money for one of these big computers. But Bill Gates's school had a machine called a Teletype. The Teletype connected to a computer located far away. Bill Gates had to use the Teletype to send messages to the computer.",735,126
mt0268,r004495,r004495,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Genetics vocabulary: genotype and phenotype,251,1.0,grade7,Genes to traits,"Based on this information, what is Howie's phenotype for the fur color trait?",brown fur | ff,0,"In a group of Labrador retrievers, some individuals have black fur and others have brown fur. In this group, the gene for the fur color trait has two alleles. The allele F is for black fur, and the allele f is for brown fur.
Howie, a Labrador retriever from this group, has brown fur. Howie has two alleles for brown fur.","All organisms have pieces of hereditary material called genes, which are passed from parents to offspring. Genes contain instructions for building the parts of an organism. An organism's genes affect its observable traits, including its appearance, its behavior, and which diseases it may have. Genes may have different alleles, or forms, that can cause different versions of a trait. For example, flower color is a trait in pea plants. The gene for this trait has two possible alleles. Each allele is represented by an uppercase or lowercase letter. The allele F is for purple flowers, and the allele f is for white flowers. Each pea plant has two alleles for the flower color gene—one allele inh...","An organism's phenotype for a trait is its observable version of that trait. Howie's observable version of the fur color trait is brown fur. So, Howie's phenotype for the fur color trait is brown fur.",1730,302
mt0269,r016028,r016028,validation,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,"Martin Luther King, Jr.",1,1.0,grade3,Historical figures,"Where in the United States did Dr. Martin Luther King, Jr., grow up?",the West Coast | the Midwest | the South | the North,2,,,"Dr. Martin Luther King, Jr., grew up in the American South. He was born in Atlanta, Georgia, in 1929.",232,41
mt0270,r000712,r000712,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Inherited and acquired traits: use evidence to support a statement,585,1.0,grade6,Genes to traits,What information supports the conclusion that Monica acquired this trait?,Monica learned history by reading. | Monica is most interested in American history.,0,"Read the description of a trait.
Monica knows a lot about history.","Organisms, including people, have both inherited and acquired traits. Inherited and acquired traits are gained in different ways. Inherited traits are passed down from biological parents to their offspring through genes. Genes are pieces of hereditary material that contain the instructions that affect inherited traits. Offspring receive their genes, and therefore gain their inherited traits, from their biological parents. Inherited traits do not need to be learned. Acquired traits are gained during a person's life. Some acquired traits, such as riding a bicycle, are gained by learning. Other acquired traits, such as scars, are caused by the environment. Parents do not pass acquired traits...",,952,142
mt0271,r011131,r011131,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,writing-strategies,1650,0.9157575757575758,Classify logical fallacies,373,1.0,grade10,Developing and supporting arguments,Which logical fallacy is used in the text? How could Lexi have anything insightful to say about foreign affairs? She grew up on a farm.,"hasty generalization: a broad claim based on too few observations | straw man: a misrepresentation of an opponent's position that makes it easier to argue against | ad hominem: an attack against the person making the argument, rather than the argument itself",2,,"A strong argument uses valid reasoning and logic in support of a claim. When an argument or claim introduces irrelevant information or misrepresents the issues at hand, it may be committing a logical fallacy. Logical fallacies can hurt a writer's credibility and can lead readers to draw false conclusions. A logical fallacy may present irrelevant information: Fallacy | Description ad hominem | an attack against the person making the argument, rather than the argument itself appeal to nature | an argument that assumes the natural choice is always the best choice bandwagon fallacy | an argument that assumes the popular choice is always the best choice circular reasoning | an argument that su...",The text argues that Lexi cannot be insightful about foreign affairs because she grew up on a farm. This is a personal attack that isn't relevant to whether she knows about foreign affairs. This illustrates a type of logical fallacy known as ad hominem.,2061,335
mt0272,r002878,r002878,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,units-and-measurement,870,1.0,Estimate temperatures,66,1.0,grade7,Units and measurement,What is the temperature of a warm swimming pool?,30°F | 30°C,1,Select the better estimate.,Measurements are written with both a number and a unit. The unit comes after the number. The unit shows what the number means. Temperature can be written with units of degrees Fahrenheit (°F) or Celsius (°C). Use the list below to compare the two units. 212°F | Water boils | 100°C 98.6°F | Body temperature | 37°C 68°F | Room temperature | 20°C 32°F | Water freezes | 0°C,The better estimate for the temperature of a warm swimming pool is 30°C. 30°F is too cold.,557,101
mt0273,r014848,r014848,validation,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Describe and construct conifer life cycles,21,0.4285714285714286,grade4,Plants,Complete the sentence. A conifer's () make seeds.,needles | roots | cones,2,,"Conifers are plants that grow cones. Conifers use their cones to reproduce, or make new plants like themselves. How do conifers use their cones to reproduce? Conifers can grow male and female cones. Male cones make pollen, and female cones make eggs. Pollination is what happens when wind blows pollen from male cones onto female cones. After pollination, sperm from the pollen can combine with eggs. This is called fertilization. The fertilized eggs grow into seeds. The seeds can fall out of the cones and land on the ground. When a seed lands on the ground, it can germinate, or start to grow into a new plant.",Conifers use their cones to make seeds. Seeds grow inside the female cones. Many conifers have thin pointed leaves called needles. The needles make most of the conifer's food. Needles do not make seeds. Roots take in water and nutrients from the soil. They do not make seeds.,970,166
mt0274,r011122,r011122,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,geography,2956,0.0040595399188092,"Compare urban, suburban, and rural areas",12,1.0,grade2,Geography,In which place would you be more likely to drive to see your neighbors?,a rural area | an urban area,0,,"People around the world live in three main kinds of places: urban areas, suburban areas, and rural areas. An urban area is a city. It has many people and businesses. The buildings are close to each other. The buildings are often tall and have many floors. Since there are so many people, traffic is usually bad. People will walk or take the bus, train, or subway to avoid traffic. A suburban area, or suburb, is near a city. It is quieter and less crowded than an urban area. People usually live in houses with yards. Most people drive to get places. A rural area is less crowded than both urban and suburban areas. Houses are much more spread out. People usually have to drive to get places. Peop...","You would be more likely to drive to see your neighbors in a rural area. In urban areas, your neighbors live right next to you. In rural areas, houses are farther apart.",1249,237
mt0275,r006552,r006552,train,1,observed_reference,has_image=1 reference sample for calibration,,,,social science,geography,2956,0.0040595399188092,Identify and select countries of Oceania,274,0.0,grade7,Oceania: geography,Which country is highlighted?,Vanuatu | Nauru | Kiribati | the Marshall Islands,1,,,This country is Nauru.,111,14
mt0276,r000594,r000594,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,verbs,251,1.0,"Is the sentence in the past, present, or future tense?",251,1.0,grade5,Verb tense,Which tense does the sentence use? Ben carefully spelled the word aloud.,present tense | past tense | future tense,1,,"Present tense verbs tell you about something that is happening now. Most present-tense verbs are regular. They have no ending, or they end in -s or -es. Two verbs are irregular in the present tense, to be and to have. You must remember their forms. Past tense verbs tell you about something that has already happened. Most past-tense verbs are regular. They end in -ed. Some verbs are irregular in the past tense. You must remember their past-tense forms. Future tense verbs tell you about something that is going to happen. All future-tense verbs use the word will. Present | Past | Future walk, walks | walked | will walk go, goes | went | will go","The sentence is in past tense. You can tell because it uses a past-tense verb, spelled. The verb ends in -ed and tells you about something that has already happened.",937,165
mt0277,r016873,r016873,validation,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Identify functions of plant cell parts,10,1.0,grade7,Cells,Select the part that fills most of the space inside a plant cell.,cytoplasm | mitochondria | cell wall | cell membrane,0,,Plant cells are made up of many different parts. Each cell part has a function that helps the cell survive and grow. Some cell parts are called organelles. Organelles are cell structures that are surrounded by their own membranes. Here are some of the organelles in plant cells: Chloroplasts and mitochondria work together to help the cell get the energy it needs. The chloroplasts use photosynthesis to make sugar. The mitochondria break down this sugar and release energy that the cell can use for all of its activities. The nucleus directs cell activities by sending instructions to different parts of the cell. The nucleus contains structures called chromosomes. The chromosomes are made mostl...,The cytoplasm is made up of a thick liquid that fills the space between the cell membrane and the nucleus. The thick liquid is made mostly of water. It also includes other important chemicals and cell parts. The cytoplasm holds the cell's structures in place and protects them from being damaged.,2797,462
mt0278,r004969,r004969,train,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,chemistry,1194,0.5510887772194305,Describe energy changes in chemical reactions,6,1.0,grade6,Chemical reactions,"Complete the statement. During this chemical reaction, the air around the reaction becomes ().",colder | warmer,1,"When a chemical reaction absorbs or releases thermal energy, the reaction causes a change in temperature. Read the passage about a chemical reaction that absorbs or releases thermal energy. Then, follow the instructions below.
Some chemical substances explode under pressure. One such substance, nitrogen triiodide (NI3), explodes at even the lightest touch! When this happens, the nitrogen triiodide breaks down to form nitrogen (N2) and iodine (I2). During this reaction, chemical energy is converted to an enormous amount of thermal energy, which is transferred into the surroundings.","During a chemical reaction, thermal energy is absorbed or released as heat. This transfer of thermal energy changes the temperature of the reaction's surroundings. The surroundings are everything around the reaction, such as the solution that the reaction takes place in or the air nearby. Some reactions release thermal energy into the surroundings. This thermal energy is converted from chemical energy, which is provided by the molecules in the reaction. As the thermal energy moves out of the reaction and into the surroundings, the temperature of the surroundings increases. Some reactions absorb thermal energy from the surroundings. This thermal energy is converted into chemical energy dur...","To determine whether the air around the reaction becomes warmer or colder, look for the text that describes the movement of thermal energy during the reaction.Some chemical substances explode under pressure. One such substance, nitrogen triiodide (NI3), explodes at even the lightest touch! When this happens, the nitrogen triiodide breaks down to form nitrogen (N2) and iodine (I2). During this reaction, chemical energy is converted to an enormous amount of thermal energy, which is transferred into the surroundings.The underlined text tells you that thermal energy is transferred into the surroundings. Because thermal energy moves out of the reaction and into the surroundings, the temperatur...",2371,353
mt0279,r017413,r017413,test,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Body systems: circulation and respiration,3,1.0,grade4,Animals,Which job does the circulatory system do?,It brings nutrients to cells. | It breaks down food into small pieces.,0,,"To stay alive, animal cells must get water and oxygen. Animal cells also produce carbon dioxide, a waste that must be removed. An animal's respiratory and circulatory systems work together to do these jobs. An animal's respiratory system is made up of organs that work together to bring in oxygen gas from the environment. The respiratory system also removes carbon dioxide gas from the animal's body. Some animals have lungs to exchange oxygen and carbon dioxide with the air. Other animals have gills to exchange oxygen and carbon dioxide with water. An animal's circulatory system is made up of organs that work together to move blood through its body. The heart pumps blood through blood vesse...","The circulatory system brings oxygen, nutrients, and water to cells. It also helps remove carbon dioxide waste. The circulatory system does not break down food into small pieces. This job is done by the digestive system. After the digestive system breaks down food, blood vessels in the intestines absorb the nutrients from the food. The blood then carries the nutrients to cells throughout the body.",1488,243
mt0280,r006767,r006767,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Source analysis: the Gettysburg Address,1,1.0,grade7,The Civil War,"Based on the information above, complete the sentence. When people say, ""President Abraham Lincoln gave the Gettysburg Address,"" they mean that President Lincoln ().",wrote a book about an important Civil War battle | is buried in a graveyard in a town in Pennsylvania | made a speech after an important Civil War battle | lived at 1600 Pennsylvania Avenue,2,"The Gettysburg Address, one of the most famous documents in United States history, was written in 1863. At that time, Abraham Lincoln was president of the United States, and the Union and Confederate armies were fighting each other during the American Civil War.
Read the following facts about the Gettysburg Address. Then complete the sentence below.
Gettysburg is a town in Pennsylvania where an important Civil War battle was fought.
One of the meanings of the word address is a public speech.",,"Gettysburg is a place where an important Civil War battle was fought. An address is a public speech. So, when people say, ""President Abraham Lincoln gave the Gettysburg Address,"" they mean that President Lincoln made a speech after an important Civil War battle.",1123,182
mt0281,r007835,r007835,train,1,observed_reference,has_image=1 reference sample for calibration,,,,natural science,chemistry,1194,0.5510887772194305,Compare concentrations of solutions,295,0.0,grade6,Solutions,Which solution has a higher concentration of yellow particles?,Solution A | neither; their concentrations are the same | Solution B,2,The diagram below is a model of two solutions. Each yellow ball represents one particle of solute.,"A solution is made up of two or more substances that are completely mixed. In a solution, solute particles are mixed into a solvent. The solute cannot be separated from the solvent by a filter. For example, if you stir a spoonful of salt into a cup of water, the salt will mix into the water to make a saltwater solution. In this case, the salt is the solute. The water is the solvent. The concentration of a solute in a solution is a measure of the ratio of solute to solvent. Concentration can be described in terms of particles of solute per volume of solvent. concentration = particles of solute / volume of solvent","In Solution A and Solution B, the yellow particles represent the solute. To figure out which solution has a higher concentration of yellow particles, look at both the number of yellow particles and the volume of the solvent in each container. Use the concentration formula to find the number of yellow particles per milliliter. Solution B has more yellow particles per milliliter. So, Solution B has a higher concentration of yellow particles.",1300,223
mt0282,r008020,r008020,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,figurative-language,1260,1.0,Interpret figures of speech,257,1.0,grade8,Literary devices,"What does the allusion in this text suggest? Erik seems to have the Midas touch. Without any special experience or training, he launched a thriving business and then established a well-respected charity.",Erik is successful at all that he does. | Erik is lazy and uninformed.,0,,"Figures of speech are words or phrases that use language in a nonliteral or unusual way. They can make writing more expressive. An allusion is a brief reference to something or someone well known, often from history or literature. ""I'd better get home before I turn into a pumpkin!"" Lila remarked.","The text uses an allusion, a brief reference to someone or something well known. The allusion the Midas touch suggests that Erik is successful at all that he does. In Greek mythology, King Midas has the power to turn anything he touches into gold, easily creating value from nothing.",862,145
mt0283,r012067,r012067,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,physics,3215,0.3150855365474339,How is temperature related to thermal energy?,195,1.0,grade4,Heat and thermal energy,Which object has the least thermal energy?,a fish tank at a temperature of 17°C | a fish tank at a temperature of 19°C | a fish tank at a temperature of 23°C,0,The objects are identical except for their temperatures.,"All solids, liquids, and gases are made of matter. Matter is made up of tiny particles that are always moving. The energy from the motion of these particles is called thermal energy. Temperature measures how hot or cold matter is. If the particles in matter slow down, the temperature goes down. The matter now has both less thermal energy and a lower temperature.","All three fish tanks have the same mass but different temperatures. Since the 17°C fish tank is the coldest, it has the least thermal energy.",727,127
mt0284,r011190,r011190,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Inherited and acquired traits: use evidence to support a statement,585,1.0,grade8,Genes to traits,What information supports the conclusion that Manny acquired this trait?,Manny likes to fly a kite with his younger brother. | Manny's friend taught him how to fly a kite. | Manny's neighbor taught him how to repair a kite.,1,"Read the description of a trait.
Manny knows how to fly a kite.","Organisms, including people, have both inherited and acquired traits. Inherited and acquired traits are gained in different ways. Inherited traits are passed down from biological parents to their offspring through genes. Genes are pieces of hereditary material that contain the instructions that affect inherited traits. Offspring receive their genes, and therefore gain their inherited traits, from their biological parents. Inherited traits do not need to be learned. Acquired traits are gained during a person's life. Some acquired traits, such as riding a bicycle, are gained by learning. Other acquired traits, such as scars, are caused by the environment. Parents do not pass acquired traits...",,1016,159
mt0285,r013496,r013496,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,grammar,379,1.0,Is the sentence simple or compound?,114,1.0,grade3,"Sentences, fragments, and run-ons",Which is a compound sentence?,"The Mississippi River flows from Lake Itasca to the Gulf of Mexico. | The cook seasons the chicken, and her helper roasts it.",1,,"A simple sentence is a sentence with only one subject and predicate. The pitcher threw the ball to first base. A compound sentence is two simple sentences joined by a comma and a conjunction such as and, but, or, or so. The pitcher threw the ball, and the batter hit it. Some simple sentences have a compound subject or a compound predicate, but they are not compound sentences. Anna and James will watch the fireworks tonight. This simple sentence has a compound subject, Anna and James. The singers bowed and walked off the stage. This simple sentence has a compound predicate, bowed and walked off the stage. Some simple sentences have introductory phrases, but they are not compound sentences....","The first sentence is the compound sentence. It is made up of two simple sentences joined by a comma and the conjunction and. The cook seasons the chicken, and her helper roasts it.",1255,217
mt0286,r013667,r013667,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,physics,3215,0.3150855365474339,How are temperature and mass related to thermal energy?,125,1.0,grade5,Heat and thermal energy,Which helium balloon has more thermal energy?,the hotter helium balloon | the colder helium balloon,0,Two helium balloons are identical except for their temperatures.,"Matter is made of tiny particles called atoms. Atoms are always moving. The energy of moving atoms is called thermal energy. The total amount of thermal energy in matter depends on three things: the type of matter, the amount of matter, and how fast the atoms are moving. Temperature measures how hot or cold matter is. If the atoms in matter move faster, the temperature goes up. The matter now has both more thermal energy and a higher temperature. What happens if the amount of matter changes? A 2-kilogram brick at 70°F has twice as much thermal energy as a 1-kilogram brick at 70°F. The two bricks have the same temperature, but the larger brick has twice as many atoms. So, it has twice as m...","The two helium balloons are made of the same material and have the same mass. So, the hotter helium balloon has more thermal energy.",1019,176
mt0287,r012797,r012797,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,language science,figurative-language,1260,1.0,Classify the figure of speech: review,82,1.0,grade11,Literary devices,"Which figure of speech is used in this text? The grave's a fine and private place, But none, I think, do there embrace. —Andrew Marvell, ""To His Coy Mistress""",understatement | paradox,0,,"Figures of speech are words or phrases that use language in a nonliteral or unusual way. They can make writing more expressive. Anaphora is the repetition of the same word or words at the beginning of several phrases or clauses. We are united. We are powerful. We are winners. Antithesis involves contrasting opposing ideas within a parallel grammatical structure. I want to help, not to hurt. Apostrophe is a direct address to an absent person or a nonhuman entity. Oh, little bird, what makes you sing so beautifully? Assonance is the repetition of a vowel sound in a series of nearby words. Try to light the fire. Chiasmus is an expression in which the second half parallels the first but rever...","The text uses understatement, which involves deliberately representing something as less serious or important than it really is. None, I think, do there embrace is an understatement, since people who have died obviously can't do anything at all.",1933,330
mt0288,r004778,r004778,train,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,biology,4098,0.486822840409956,Identify vertebrates and invertebrates,109,1.0,grade5,Classification,Select the invertebrate.,piranha | West African rubber frog | tiger | peacock butterfly,3,"Hint: Insects, spiders, and worms are invertebrates.","Vertebrates and invertebrates are both groups of animals. A vertebrate has a backbone. The backbone is made of many bones in an animal's back. A vertebrate's backbone helps connect the different parts of its body. In the drawings below, each vertebrate's backbone is colored orange. An invertebrate does not have a backbone. In fact, invertebrates do not have any bones! Some invertebrates have an outer cover on their body called an exoskeleton. Other invertebrates have a soft body.","A tiger is a mammal. Like other mammals, a tiger is a vertebrate. It has a backbone. A piranha is a fish. Like other fish, a piranha is a vertebrate. It has a backbone. A peacock butterfly is an insect. Like other insects, a peacock butterfly is an invertebrate. It does not have a backbone. It has an exoskeleton. A West African rubber frog is an amphibian. Like other amphibians, a West African rubber frog is a vertebrate. It has a backbone.",1077,178
mt0289,r002307,r002307,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Antebellum Period: abolitionist and proslavery perspectives,1,1.0,grade5,Early 19th century American history,"By 1860, there were almost four million enslaved African American people in the United States. What is an enslaved person?",a person who works for someone else for 4 to 7 years | a person who is owned by someone else | a person who is a criminal | a person who is drafted into the army,1,,,"An enslaved person is a person who is owned by someone else. Slaveholders in the 1800 s had the power to sell, punish, and work an enslaved person. By the antebellum period, or the time period leading up to the Civil War, African American people had been enslaved in North America for over 300 years. By 1860, there were almost four million enslaved African American people in the United States.",689,124
mt0290,r013394,r013394,validation,0,structural_absence_candidate,has_image=0 and topic/skill missing_rate >= 0.9,,,,natural science,units-and-measurement,870,1.0,Choose metric units of mass,83,1.0,grade5,Units and measurement,What is the mass of a pair of boots?,2 grams | 2 kilograms,1,Select the better estimate.,"Measurements are written with both a number and a unit. The unit comes after the number. The unit shows what the number means. Mass is a measurement of how much matter something contains. There are many different units of mass. When you are using metric units, mass may be written with units of grams or kilograms. There are 1,000 grams in 1 kilogram. So, 1 gram is much less than 1 kilogram. A paper clip has a mass of about 1 gram, while a textbook has a mass of about 1 kilogram.",The better estimate for the mass of a pair of boots is 2 kilograms. 2 grams is too light.,664,128
mt0291,r013402,r013402,validation,1,observed_reference,has_image=1 reference sample for calibration,,,,social science,geography,2956,0.0040595399188092,Identify and select countries of Oceania,274,0.0,grade6,Oceania: geography,Which country is highlighted?,Tonga | Tuvalu | the Marshall Islands | Fiji,1,,,This country is Tuvalu.,107,14
mt0292,r012746,r012746,validation,0,ambiguous_missing_candidate,"has_image=0 and topic/skill missing_rate in [0.35, 0.65] or fallback",,,,natural science,biology,4098,0.486822840409956,Describe and construct flowering plant life cycles,19,0.2631578947368421,grade4,Plants,Which of the following is true about seeds?,Seeds come in many shapes. But all seeds are black. | Seeds can come in many shapes and colors. | Seeds come in many colors. But all seeds are round.,1,,"Many plants have flowers. These plants can use their flowers to reproduce, or make new plants like themselves. How do plants use their flowers to reproduce? First, the male part of the flower makes pollen, and the female part makes eggs. Animals, wind, or water can move pollen. Pollination is what happens when pollen is moved to the female part of the flower. After pollination, sperm from the pollen can combine with the eggs. This is called fertilization. The fertilized eggs grow into seeds. The fruit grows around the seeds. Later, a seed can fall out of the fruit. It can germinate, or start to grow into a new plant.",Seeds can be big or small. This coconut seed is big. Seeds can be many different shapes. These maple seeds are long and flat. Seeds can be many different colors. These mustard seeds are yellow.,1019,181
mt0293,r006230,r006230,train,0,accidental_missing_candidate,has_image=0 but reliable topic/skill missing_rate <= 0.2; check sparse skill stats manually,,,,social science,us-history,510,0.0843137254901961,Susan B. Anthony,1,1.0,grade3,Historical figures,Which of these things did Susan B. Anthony fight for?,freedom from the British | the right to free education | Native American rights | women's right to vote,3,,,"Susan B. Anthony fought for women's right to vote. Susan B. Anthony was born in 1820. At that time, only men could vote. Women could not vote. Susan B. Anthony did not think that was fair. She believed that men and women should have equal rights.",413,72
